Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-16,-23,-20,-19,-19,
  └─ Profit from operations,-2,5,15,21,41,
  └─ Receivables,-6,-31,-16,-26,-34,
  └─ Inventory,-7,-19,-2,-8,-21,
  └─ Payables,-1,20,-14,-3,-6,
  └─ Working capital changes,-14,-29,-33,-37,-60,
  └─ Direct taxes,-0,1,-2,-2,1,
Cash from Investing Activity,-1,-57,-13,-5,1,
  └─ Fixed assets purchased,-1.04,-57.86,-14.48,-5.00,-0.42,
  └─ Fixed assets sold,0.14,0.62,1.35,0.62,0.72,
  └─ Investments purchased,0.00,-0.30,0.00,0.00,0.00,
  └─ Investments sold,0.00,0.00,0.07,0.02,0.51,
  └─ Interest received,0.03,0.05,0.13,0.00,0.00,
  └─ Other investing items,0.11,0.00,0.20,-0.94,0.00,
Cash from Financing Activity,14,81,34,24,18,
  └─ Proceeds from shares,9.50,2.40,26.46,0.00,0.00,
  └─ Proceeds from borrowings,5.68,70.79,13.59,35.52,32.40,
  └─ Interest paid fin,-1.27,-3.90,-9.40,-11.73,-14.63,
  └─ Other financing items,0.00,11.26,3.11,-0.24,0.00,
Net Cash Flow,-3,0,1,-1,0,
  └─ Free Cash Flow,-17,-80,-33,-23,-18,
  └─ CFO/OP,499%,-420%,-102%,-100%,-54%,
