Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,89,18,-96,14,23,-30,-10,65,-45,59,-68,-77
  └─ Profit from operations,14,10,16,23,12,26,25,33,25,18,11,9
  └─ Receivables,-30,-2,-0,-2,-0,0,-2,4,1,-1,2,0
  └─ Inventory,-5,-12,-13,20,4,6,10,0,-0,-0,0,0
  └─ Loans Advances,110,23,-82,-29,14,-52,-34,36,-58,52,-65,-58
  └─ Other WC items,5,2,-8,10,3,-5,-1,3,-8,7,6,-16
  └─ Working capital changes,80,12,-104,-2,20,-50,-28,43,-66,58,-57,-74
  └─ Direct taxes,-5,-4,-8,-7,-10,-7,-7,-11,-4,-16,-22,-12
Cash from Investing Activity,-22,-24,110,-5,-0,53,7,-40,-71,15,-23,-79
  └─ Fixed assets purchased,-23,4,-4,-0,-3,-0,-2,-0,-0,-0,-0,-1
  └─ Fixed assets sold,0,0,0,6,0,0,0,2,11,23,0,0
  └─ Investments purchased,-511,-478,-481,-477,-418,-200,-206,-287,-444,-624,-512,-574
  └─ Investments sold,490,443,590,467,420,254,215,245,363,615,489,496
  └─ Interest received,1,2,0,0,0,0,0,0,0,0,0,0
  └─ Dividends received,9,2,1,0,0,0,0,0,0,0,0,0
  └─ Other investing items,12,3,4,0,-0,0,-0,0,0,0,0,0
Cash from Financing Activity,-60,-2,4,-27,-19,-15,0,-1,94,-55,190,197
  └─ Proceeds from shares,0,2,0,0,1,0,0,0,0,0,0,0
  └─ Proceeds from borrowings,2,13,18,0,0,0,4,6,105,0,200,383
  └─ Repayment of borrowings,-49,-1,-1,0,-11,-5,-0,-0,-0,-50,0,-179
  └─ Interest paid fin,-1,-2,-4,0,0,0,0,0,0,0,0,0
  └─ Dividends paid,-5,-8,-8,-6,-6,-7,-2,-4,-4,-3,-3,-3
  └─ Other financing items,-7,-6,-1,-20,-3,-2,-1,-2,-6,-2,-7,-4
Net Cash Flow,7,-7,18,-18,4,8,-2,25,-22,19,100,42
  └─ Free Cash Flow,66,22,-100,19,20,-30,-12,67,-35,83,-68,-78
  └─ CFO/OP,140%,42%,-148%,47%,111%,-457%,-3%,63%,-106%,79%,-67%,-156%
