Metric,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0.00,18.26,-24.76
  └─ Profit from operations,0.00,11.56,10.32
  └─ Receivables,0.00,-5.39,-0.08
  └─ Inventory,0.00,-6.16,-12.39
  └─ Payables,0.00,6.24,-5.43
  └─ Loans Advances,0.00,0.02,-5.29
  └─ Other WC items,0.00,12.77,-7.57
  └─ Working capital changes,0.00,7.48,-30.77
  └─ Direct taxes,0.00,-0.78,-4.31
Cash from Investing Activity,0.00,-1.88,-1.12
  └─ Fixed assets purchased,0.00,-1.05,-1.19
  └─ Fixed assets sold,0.00,0.01,0.01
  └─ Investments purchased,0.00,-1.34,0.00
  └─ Investments sold,0.00,0.40,0.00
  └─ Interest received,0.00,0.11,0.06
Cash from Financing Activity,0.00,-16.08,30.20
  └─ Proceeds from shares,0.00,0.00,11.40
  └─ Proceeds from borrowings,0.00,2.73,21.00
  └─ Repayment of borrowings,0.00,-1.78,-1.85
  └─ Interest paid fin,0.00,-0.31,-0.24
  └─ Dividends paid,0.00,-0.11,-0.11
  └─ Other financing items,0.00,-16.61,0.00
Net Cash Flow,0.00,0.31,4.32
  └─ Free Cash Flow,0.00,17.22,-25.94
  └─ CFO/OP,0%,166%,-200%
