Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Cash from Operating Activity,-2.90,1.90,-0.59,-0.89,5.58
  └─ Profit from operations,-2.04,-4.42,10.26,14.51,5.75
  └─ Receivables,-0.34,0.48,1.34,-0.07,-0.05
  └─ Inventory,0.75,0.03,-0.91,-0.09,-6.91
  └─ Payables,-2.37,1.04,-2.12,-1.21,1.69
  └─ Other WC items,1.07,4.80,-9.17,-13.90,5.18
  └─ Working capital changes,-0.89,6.33,-10.86,-15.27,-0.09
  └─ Direct taxes,0.02,-0.01,0.01,-0.13,-0.08
Cash from Investing Activity,0.32,1.40,0.39,1.33,0.41
  └─ Fixed assets purchased,0.00,0.00,-0.13,-0.67,0.00
  └─ Fixed assets sold,0.21,1.26,0.17,1.07,0.06
  └─ Investments purchased,-0.01,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.02,0.00,0.00,0.00
  └─ Interest received,0.00,0.00,0.13,0.05,0.07
  └─ Dividends received,0.13,0.12,0.00,0.00,0.00
  └─ Other investing items,-0.01,0.00,0.22,0.88,0.28
Cash from Financing Activity,2.56,-3.27,0.17,-0.24,-6.18
  └─ Proceeds from borrowings,5.22,1.81,6.10,4.96,0.00
  └─ Repayment of borrowings,0.00,-2.65,-2.95,-2.63,-2.18
  └─ Interest paid fin,-2.66,-2.43,-2.98,-2.58,-4.00
Net Cash Flow,-0.02,0.03,-0.03,0.19,-0.19
  └─ Free Cash Flow,-2.69,3.16,-0.55,-0.49,5.64
  └─ CFO/OP,73%,-42%,-6%,-5%,103%
