Metric,Mar 2007,Mar 2008,Mar 2022,Mar 2023,Mar 2024
Cash from Operating Activity,1,-2,11,17,10
  └─ Profit from operations,0.86,1.31,17.79,19.90,5.63
  └─ Receivables,-0.52,-1.86,-1.62,-9.68,14.08
  └─ Inventory,0.68,-0.87,-2.40,2.56,-0.06
  └─ Payables,0.19,-0.41,-1.15,7.61,-8.50
  └─ Loans Advances,0.00,0.00,-2.33,0.00,0.00
  └─ Other WC items,0.00,0.00,1.80,0.00,0.00
  └─ Working capital changes,0.35,-3.14,-5.70,0.49,5.52
  └─ Direct taxes,-0.02,-0.06,-1.47,-3.15,-1.04
Cash from Investing Activity,-0,-0,-12,-11,-2
  └─ Fixed assets purchased,-0.30,-0.36,-1.08,-16.02,-1.80
  └─ Fixed assets sold,0.00,0.01,0.00,4.39,6.48
  └─ Capital WIP,0.00,0.00,-9.76,0.00,0.00
  └─ Investments purchased,0.00,0.00,-1.10,-1.80,-2.95
  └─ Investments sold,0.00,0.00,0.00,0.00,1.09
  └─ Interest received,0.00,0.00,0.32,0.38,1.18
  └─ Redemp n Canc of Shares,0.00,0.00,0.00,0.00,0.08
  └─ Inter corporate deposits,0.00,0.00,0.00,2.35,-6.24
  └─ Other investing items,-0.01,-0.01,0.10,0.00,-0.01
Cash from Financing Activity,-1,3,2,-7,-9
  └─ Proceeds from shares,0.12,0.00,4.13,0.00,0.00
  └─ Proceeds from borrowings,0.00,2.93,2.25,0.00,2.11
  └─ Repayment of borrowings,-0.65,0.00,0.00,-1.17,-7.44
  └─ Interest paid fin,-0.27,-0.35,-2.21,-2.57,-2.71
  └─ Dividends paid,0.00,0.00,-1.03,-1.44,-0.99
  └─ Financial liabilities,0.00,0.00,0.00,-1.39,-0.10
  └─ Other financing items,0.00,0.00,-0.70,0.00,0.00
Net Cash Flow,0,0,2,-0,-1
  └─ Free Cash Flow,1,-2,-0,6,15
  └─ CFO/OP,181%,-213%,73%,105%,162%
