Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1182,4333,6850,7724,9027,8814,11961,16048,7347,6008,10824,7204
  └─ Profit from operations,3321,2967,4559,6754,8547,6908,14594,17998,9472,10336,9193,9267
  └─ Receivables,-231,257,-297,-211,-1326,-564,129,342,280,-743,276,-373
  └─ Inventory,33,1589,648,-1360,-1613,43,-334,-2417,1396,-1191,1467,-2433
  └─ Payables,-451,335,310,1186,1189,468,-1038,1233,-558,-13,1106,3136
  └─ Loans Advances,-1003,0,0,35,-129,547,-87,-42,0,0,0,0
  └─ Other WC items,-148,-798,1584,1375,2330,1326,-1354,894,-538,-1706,297,-1044
  └─ Working capital changes,-1800,1383,2246,1025,450,1820,-2685,10,580,-3652,3146,-713
  └─ Direct taxes,-339,-17,45,-55,30,86,52,-1960,-2705,-675,-1515,-1349
Cash from Investing Activity,-6717,-2262,-1998,-1431,-832,-1476,-1884,-2331,-4090,-8344,-12323,-10734
  └─ Fixed assets purchased,-5101,-3950,-2498,-2577,-1433,-1540,-858,-2944,-6448,-8517,-10607,-9574
  └─ Fixed assets sold,51,97,143,955,244,34,21,72,46,90,117,27
  └─ Investments purchased,-1394,-10,-0,-23,-5,-2,-981,-21,-405,0,-1251,-661
  └─ Investments sold,37,1609,374,284,1,1,0,712,0,176,0,0
  └─ Interest received,97,226,75,153,53,53,99,163,73,243,193,146
  └─ Dividends received,4,3,0,0,0,0,0,0,0,0,0,0
  └─ Invest in subsidiaries,0,0,-10,0,0,0,0,0,0,0,0,0
  └─ Loans to subsidiaries,0,0,0,0,0,0,0,0,0,0,0,7
  └─ Redemp n Canc of Shares,0,0,0,0,0,0,105,0,3008,119,0,0
  └─ Acquisition of companies,-32,0,0,0,0,0,0,0,0,0,0,-217
  └─ Other investing items,-379,-236,-83,-223,309,-21,-269,-313,-364,-456,-775,-461
Cash from Financing Activity,5708,-2672,-5108,-6276,-8261,-7016,-4612,-15120,-2500,1381,809,2803
  └─ Proceeds from shares,0,0,0,1220,0,8,0,2,0,0,1117,329
  └─ Proceeds from borrowings,28295,16213,2372,708,1613,1124,2971,967,6817,8445,8181,8015
  └─ Repayment of borrowings,-19010,-17086,-2875,-2901,-5303,-4844,-5237,-12795,-7281,-4984,-6219,-3595
  └─ Interest paid fin,-3460,-3594,-4140,-4684,-4570,-3627,-2273,-2606,-1539,-1621,-1996,-2161
  └─ Dividends paid,-145,-1,0,0,0,0,-2,-98,-205,-200,-200,-204
  └─ Financial liabilities,0,0,0,0,0,-181,-71,-90,-91,-98,-74,-72
  └─ Other financing items,27,1796,-465,-618,-2,503,-0,-498,-202,-161,0,491
Net Cash Flow,173,-601,-256,17,-67,322,5465,-1403,757,-955,-689,-727
  └─ Free Cash Flow,-3868,480,4496,6103,7837,7308,11124,13176,945,-2418,334,-2343
  └─ CFO/OP,28%,127%,144%,120%,107%,128%,91%,116%,101%,66%,130%,89%
