Metric,Mar 2012,Mar 2013,Mar 2014,Mar 2015
Cash from Operating Activity,0.12,1.37,-6.33,7.03
  └─ Profit from operations,2.06,1.47,1.60,1.52
  └─ Receivables,-1.47,2.22,-7.58,6.40
  └─ Inventory,0.88,0.00,0.00,0.00
  └─ Payables,-0.90,-1.51,0.21,-0.12
  └─ Other WC items,0.00,0.00,0.00,-0.01
  └─ Working capital changes,-1.49,0.71,-7.37,6.27
  └─ Direct taxes,-0.45,-0.81,-0.56,-0.76
Cash from Investing Activity,0.05,0.06,-0.09,-1.10
  └─ Fixed assets purchased,0.00,0.00,-0.16,-1.16
  └─ Investments purchased,-0.05,0.00,0.00,0.00
  └─ Investments sold,0.00,0.03,0.05,0.00
  └─ Interest received,0.10,0.03,0.01,0.05
  └─ Other investing items,0.00,0.00,0.01,0.01
Cash from Financing Activity,-1.72,-3.15,4.97,-6.02
  └─ Dividends paid,-0.03,-0.02,-0.02,-0.02
  └─ Share application money,0.00,-1.00,5.00,-6.00
  └─ Application money refund,-4.04,0.00,0.00,0.00
  └─ Other financing items,2.35,-2.13,-0.01,0.00
Net Cash Flow,-1.55,-1.72,-1.45,-0.09
  └─ Free Cash Flow,0.12,1.37,-6.49,5.87
  └─ CFO/OP,29%,214%,-330%,512%
