Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0,5,6,8,-2,12,12,-7,10,13,16
  └─ Profit from operations,1.02,4.93,5.82,5.98,4.12,10.01,11.71,7.89,13.49,20.27,24.75
  └─ Receivables,-2.34,-5.18,1.96,-3.02,1.83,-6.09,0.16,-1.85,-10.64,-10.85,-4.02
  └─ Inventory,-4.59,2.40,0.21,1.46,-6.17,8.45,0.29,-12.37,10.95,0.77,-1.37
  └─ Payables,6.10,2.84,-2.27,3.30,-0.54,0.93,2.08,0.62,1.36,7.37,3.26
  └─ Working capital changes,-0.83,0.06,-0.10,1.74,-4.89,3.29,2.53,-13.59,1.66,-2.70,-2.13
  └─ Direct taxes,0.00,0.02,-0.02,0.40,-1.16,-0.90,-1.76,-1.40,-4.68,-4.23,-6.27
Cash from Investing Activity,-0,-2,-2,-1,-1,0,-1,1,-14,-4,-16
  └─ Fixed assets purchased,-0.40,-1.45,-2.31,-2.64,-0.87,-0.49,-1.39,-0.15,-3.68,-1.14,-1.77
  └─ Fixed assets sold,0.10,0.20,0.01,0.01,0.08,0.05,0.12,0.03,0.20,0.14,0.08
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-3.57,-11.03
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
  └─ Interest received,0.14,0.18,0.15,0.17,0.18,0.20,0.14,0.13,0.41,0.42,0.45
  └─ Other investing items,-0.21,-0.52,-0.02,1.16,-0.44,0.63,0.19,0.69,-11.37,0.32,-3.39
Cash from Financing Activity,0,-3,-4,-7,3,-10,-6,-2,6,-6,-5
  └─ Proceeds from borrowings,0.53,1.92,0.56,0.25,6.18,2.35,0.00,0.99,7.64,0.29,0.09
  └─ Repayment of borrowings,2.48,-2.34,-1.37,-4.54,-0.25,-10.27,-1.93,-0.09,-0.01,-3.05,-1.91
  └─ Interest paid fin,-2.71,-2.81,-2.90,-2.65,-2.46,-2.38,-3.65,-3.26,-1.63,-2.37,-2.27
  └─ Dividends paid,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.44,-0.44
  └─ Other financing items,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0,0,-0,-0,0,2,6,-9,2,4,-4
  └─ Free Cash Flow,-0,4,3,5,-3,12,11,-7,7,12,15
  └─ CFO/OP,95%,117%,119%,152%,-22%,135%,129%,-83%,114%,87%,99%
