Metric,Mar 2014,Mar 2015,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-7,-61,182,-70,-78,-23,-221,-789
  └─ Profit from operations,66,75,185,281,330,385,378,1028
  └─ Receivables,2,9,0,-12,-6,-7,-28,-134
  └─ Inventory,-33,-93,48,-352,-494,-572,-842,-2025
  └─ Payables,-24,6,-64,56,44,45,-55,527
  └─ Loans Advances,-3,-10,0,0,0,271,274,-406
  └─ Other WC items,14,-28,60,-5,107,-75,127,314
  └─ Working capital changes,-43,-118,43,-312,-349,-337,-525,-1724
  └─ Interest paid,0,0,-4,0,0,0,0,0
  └─ Direct taxes,-30,-19,-42,-39,-59,-71,-75,-93
Cash from Investing Activity,-12,-37,-55,-157,-198,-118,-32,77
  └─ Fixed assets purchased,-8,-24,-14,-25,-31,-38,-38,-61
  └─ Fixed assets sold,0,0,0,0,0,0,1,6
  └─ Interest received,5,4,4,6,13,20,40,33
  └─ Other investing items,-9,-17,-45,-138,-180,-100,-36,98
Cash from Financing Activity,43,61,-122,228,276,151,268,716
  └─ Proceeds from shares,0,80,0,0,75,248,448,2
  └─ Proceeds from borrowings,0,0,0,331,315,51,0,983
  └─ Repayment of borrowings,0,0,-43,-0,-1,-0,-3,-0
  └─ Interest paid fin,-14,-21,-67,-70,-81,-108,-135,-202
  └─ Dividends paid,-4,0,0,-15,-11,-9,-7,-26
  └─ Financial liabilities,0,0,-12,-17,-20,-31,-35,-40
  └─ Other financing items,62,2,0,0,0,0,0,0
Net Cash Flow,24,-37,5,1,-0,9,15,4
  └─ Free Cash Flow,-15,-85,168,-95,-109,-61,-258,-843
  └─ CFO/OP,33%,-53%,123%,-11%,-6%,12%,-39%,-72%
