Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0.62,0.11,-0.14,0.07,-6.64,-0.59,-3.87
  └─ Profit from operations,0.52,0.42,0.25,2.18,1.55,3.07,3.06
  └─ Receivables,-0.42,-1.21,1.05,-2.24,-1.74,-1.44,-12.29
  └─ Inventory,0.13,0.39,-0.58,0.31,-2.05,-2.39,0.00
  └─ Payables,-1.74,0.06,-0.78,0.04,-1.22,-0.16,5.70
  └─ Loans Advances,0.10,-0.01,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,0.99,0.55,0.00,0.00,-2.53,0.62,0.00
  └─ Working capital changes,-0.94,-0.21,-0.31,-1.89,-7.54,-3.37,-6.58
  └─ Direct taxes,-0.20,-0.10,-0.08,-0.22,-0.66,-0.29,-0.34
Cash from Investing Activity,-0.02,-0.06,0.24,-0.02,-0.28,-0.64,-0.42
  └─ Fixed assets purchased,-0.04,-0.05,-0.02,-0.03,-0.30,-0.66,-0.44
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,0.00,-0.01
  └─ Interest received,0.03,0.01,0.00,0.01,0.01,0.04,0.03
  └─ Acquisition of companies,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,0.25,0.00,0.01,-0.01,0.00
Cash from Financing Activity,0.59,-0.04,-0.15,0.13,8.71,0.11,3.76
  └─ Proceeds from shares,0.11,-0.00,-0.00,-0.00,9.60,-0.00,-0.00
  └─ Proceeds from borrowings,0.48,-0.00,0.03,0.32,-0.00,0.27,4.10
  └─ Repayment of borrowings,-0.00,-0.04,-0.00,-0.00,-0.65,-0.00,-0.00
  └─ Interest paid fin,-0.00,-0.00,-0.18,-0.19,-0.23,-0.16,-0.34
Net Cash Flow,-0.05,0.01,-0.04,0.18,1.80,-1.12,-0.52
  └─ Free Cash Flow,-0.66,0.06,-0.16,0.04,-6.94,-1.25,-4.31
  └─ CFO/OP,-66%,36%,-24%,13%,-391%,-11%,-126%
