Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,9,9,0,12,-4,-35,84,1,-30,-29,196,-231
  └─ Profit from operations,13,15,19,29,44,63,57,81,117,109,144,145
  └─ Receivables,-1,2,-16,-9,-19,-15,-3,-31,-67,-104,79,-183
  └─ Inventory,-3,-7,-8,-10,-22,-57,16,-81,-98,-89,-120,-259
  └─ Payables,2,5,9,6,6,-7,37,40,53,-11,113,177
  └─ Loans Advances,1,-2,-2,-0,-1,0,0,0,-30,-40,26,0
  └─ Other WC items,-1,-1,2,0,-6,-6,-13,2,6,115,-33,-92
  └─ Working capital changes,-2,-3,-15,-13,-42,-85,37,-70,-136,-129,65,-357
  └─ Direct taxes,-3,-3,-4,-4,-6,-13,-10,-10,-12,-10,-12,-20
Cash from Investing Activity,-2,-4,-33,-13,-20,-29,-135,-146,-94,-216,-317,-410
  └─ Fixed assets purchased,-2,-4,-32,-14,-18,-27,-23,-170,-104,-303,-318,-556
  └─ Fixed assets sold,0,0,0,0,0,0,0,0,0,0,0,140
  └─ Capital WIP,-0,-1,-0,1,-2,-2,-112,104,0,0,0,0
  └─ Investments purchased,0,0,0,0,-0,0,0,-81,0,0,-0,-175
  └─ Investments sold,0,0,0,0,0,0,0,0,5,0,0,177
  └─ Investment income,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Interest received,0,0,0,0,0,0,0,1,4,7,1,3
  └─ Redemp n Canc of Shares,0,0,0,0,0,0,0,0,0,4,0,0
  └─ Inter corporate deposits,0,0,0,0,0,0,0,0,0,76,0,0
  └─ Other investing items,0,0,-0,0,0,0,0,-0,0,0,0,0
Cash from Financing Activity,-6,-4,33,-0,24,63,51,188,100,237,113,642
  └─ Proceeds from shares,1,0,11,0,0,70,0,225,0,247,0,0
  └─ Proceeds from borrowings,0,2,30,12,39,54,98,39,226,75,244,835
  └─ Repayment of borrowings,-2,0,0,0,-1,-37,-28,-43,-90,-35,-72,-67
  └─ Interest paid fin,-5,-4,-6,-8,-10,-12,-14,-19,-29,-42,-48,-109
  └─ Dividends paid,-1,-1,-0,-3,-4,-4,-5,-5,-7,-7,-5,-3
  └─ Financial liabilities,0,0,0,0,0,0,0,0,0,0,-6,-13
  └─ Other financing items,-0,-0,-0,-1,-1,-8,-0,-8,0,0,0,-1
Net Cash Flow,1,0,1,-1,0,-1,-0,44,-25,-8,-8,-0
  └─ Free Cash Flow,7,4,-33,-1,-24,-63,-51,-65,-134,-332,-121,-647
  └─ CFO/OP,89%,83%,21%,55%,4%,-38%,146%,13%,-17%,-18%,153%,-154%
