Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0.04,-1.40,1.27,-1.61,1.66,-4.82,1.49,-1.52,-0.75
  └─ Profit from operations,0.06,0.14,-0.22,0.27,2.32,1.87,0.15,1.96,7.07
  └─ Receivables,-0.29,-1.63,0.43,-1.73,-0.80,-3.82,1.59,3.21,-10.47
  └─ Inventory,-0.09,1.35,-0.37,0.73,-0.58,-2.37,-2.61,-3.06,-0.03
  └─ Payables,-1.00,0.45,0.84,-0.37,0.80,1.88,0.89,-1.33,2.49
  └─ Loans Advances,0.76,0.04,-0.78,0.05,0.26,0.00,0.00,0.00,0.00
  └─ Operating borrowings,0.00,0.00,1.74,-0.86,-0.22,0.00,0.00,0.00,0.00
  └─ Other WC items,0.72,-1.40,-0.21,0.36,0.06,-1.50,1.63,-1.88,0.76
  └─ Working capital changes,0.10,-1.18,1.64,-1.82,-0.48,-5.81,1.50,-3.06,-7.25
  └─ Direct taxes,-0.13,-0.35,-0.15,-0.06,-0.19,-0.89,-0.16,-0.42,-0.58
Cash from Investing Activity,-1.14,-6.06,-4.23,2.28,-1.27,3.84,-0.93,1.28,2.75
  └─ Fixed assets purchased,-1.51,-0.64,-0.50,-0.11,-0.21,-0.52,-0.64,-0.49,-0.49
  └─ Fixed assets sold,0.27,0.01,0.05,0.00,0.00,1.89,0.00,0.08,0.12
  └─ Investments purchased,0.00,-6.32,-8.46,-4.47,-1.95,-4.31,-2.88,-4.49,-0.53
  └─ Investments sold,0.20,3.32,6.59,6.74,1.13,0.00,2.22,6.09,3.58
  └─ Subsidy received,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00
  └─ Interest received,0.14,0.10,0.11,0.12,0.02,0.66,0.12,0.10,0.14
  └─ Dividends received,0.09,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Invest in subsidiaries,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,-0.30,-2.55,-2.02,0.00,-0.47,6.12,0.25,-0.01,-0.07
Cash from Financing Activity,2.28,8.30,-0.48,-0.39,-0.23,1.17,0.40,0.28,-0.90
  └─ Proceeds from shares,0.00,7.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,2.77,1.10,0.00,0.00,0.00,2.01,1.45,1.49,0.02
  └─ Repayment of borrowings,-0.50,0.00,-0.48,-0.39,-0.23,0.00,0.00,0.00,0.00
  └─ Interest paid fin,0.00,0.00,0.00,0.00,0.00,-0.18,-0.49,-0.42,-0.48
  └─ Dividends paid,0.00,0.00,0.00,0.00,0.00,-0.53,-0.53,-0.79,-0.40
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,-0.12,-0.03,0.00,-0.04
Net Cash Flow,1.18,0.85,-3.43,0.28,0.16,0.19,0.97,0.04,1.10
  └─ Free Cash Flow,-1.20,-2.03,0.82,-1.72,1.45,-3.45,0.85,-1.93,-1.12
  └─ CFO/OP,121%,-318%,-7100%,-310%,73%,-305%,344%,-68%,-3%
