Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,2,18,2,28,19,-9,-2,2,-49,10,49,-22
  └─ Profit from operations,-0.63,9.44,21.51,30.05,22.75,26.42,20.31,14.12,16.79,26.98,30.16,22.78
  └─ Receivables,3.11,-4.39,-21.59,-38.43,9.74,-47.87,-1.30,-50.14,-78.30,-92.19,127.44,-24.70
  └─ Inventory,0.19,-0.72,-1.28,0.74,-6.16,4.32,0.25,0.57,-0.94,-1.60,-1.37,-25.54
  └─ Payables,-0.05,14.25,7.81,42.37,-3.09,11.28,-16.55,42.58,16.61,83.51,-99.69,10.51
  └─ Working capital changes,3.25,9.14,-15.06,4.68,0.49,-32.27,-17.60,-6.99,-62.63,-10.28,26.38,-39.73
  └─ Direct taxes,-0.20,-0.64,-4.62,-7.02,-4.62,-3.59,-5.01,-5.54,-3.57,-7.10,-7.29,-5.11
Cash from Investing Activity,-4,-29,-1,-27,-22,4,-3,-27,-19,-81,-52,45
  └─ Fixed assets purchased,-1.11,-30.66,-0.76,-13.59,-21.20,-2.96,-4.56,-27.94,-27.08,-10.58,-27.99,0.00
  └─ Fixed assets sold,0.00,0.00,0.01,0.00,0.00,0.91,0.00,0.00,0.00,0.00,0.00,1.65
  └─ Investments purchased,-7.54,1.49,-0.48,-13.40,-1.08,0.00,-0.56,-5.08,0.00,-9.23,-11.62,0.00
  └─ Investments sold,3.00,0.00,0.00,0.00,0.00,3.64,0.00,0.00,1.96,0.00,0.00,29.82
  └─ Interest received,1.55,0.00,0.00,0.36,0.05,2.51,2.47,5.70,6.11,9.81,11.80,10.69
  └─ Dividends received,0.06,0.02,0.01,0.00,0.00,0.00,0.00,0.07,0.01,0.04,0.04,0.02
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-70.59,-24.44,2.56
Cash from Financing Activity,11,12,2,1,4,-2,-3,41,63,122,-35,4
  └─ Proceeds from shares,25.30,0.00,0.00,7.05,0.00,0.00,0.00,38.58,102.00,93.20,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,8.27,0.00,1.44,7.87,0.00,32.02,0.00,6.01
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,-0.71,0.00,-1.54,-7.41,-1.85,-32.11,-1.87
  └─ Corporate loans,-13.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,0.00,0.00,-0.03,-0.69,-0.77,-1.43,-1.55,-1.38,-1.29,-0.95,-3.16,0.00
  └─ Dividends paid,0.00,-1.72,-2.58,-5.16,-3.45,0.00,-2.86,-2.86,-2.86,0.00,0.00,0.00
  └─ Other financing items,0.00,13.84,5.00,-0.07,0.00,0.00,0.00,0.00,-27.69,0.00,0.00,0.00
Net Cash Flow,10,1,3,2,0,-7,-8,15,-6,51,-38,27
  └─ Free Cash Flow,1,-13,1,14,-3,-12,-7,-26,-76,-1,21,-20
  └─ CFO/OP,-380%,214%,30%,120%,113%,-25%,14%,64%,-366%,65%,171%,-184%
