Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1.60,17.12,-11.07,1.23,9.59,-5.26
  └─ Profit from operations,2.02,1.16,5.47,9.26,3.59,2.81
  └─ Receivables,0.11,0.10,-0.06,0.07,-0.03,0.01
  └─ Inventory,0.02,0.00,0.00,0.00,-3.02,-2.44
  └─ Payables,-0.01,0.01,-0.01,-4.62,-0.02,0.00
  └─ Loans Advances,-0.40,16.85,-10.81,-8.21,2.60,1.93
  └─ Operating borrowings,0.00,0.00,0.00,0.00,6.75,-8.00
  └─ Other WC items,-0.10,-0.26,-4.95,5.84,0.87,0.70
  └─ Working capital changes,-0.40,16.70,-15.82,-6.93,7.15,-7.81
  └─ Direct taxes,-0.03,-0.74,-0.72,-1.09,-1.14,-0.26
Cash from Investing Activity,0.14,-13.15,-65.81,-0.71,-2.30,-1.91
  └─ Fixed assets purchased,0.00,-0.08,0.00,0.00,0.00,0.00
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.00,0.10
  └─ Investments purchased,0.00,-13.08,-63.48,-4.70,-4.86,-3.23
  └─ Investments sold,0.14,0.00,0.00,3.46,0.00,0.00
  └─ Interest received,0.00,0.00,0.00,0.00,2.46,2.00
  └─ Dividends received,0.00,0.00,0.00,0.00,0.01,0.01
  └─ Other investing items,0.00,0.00,-2.32,0.53,0.09,-0.79
Cash from Financing Activity,-0.01,-0.01,72.60,-1.04,0.20,-0.27
  └─ Proceeds from shares,0.00,0.00,69.30,0.07,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,3.35,0.51,0.34,0.00
  └─ Repayment of borrowings,-0.01,0.00,0.00,-1.55,0.00,-0.26
  └─ Interest paid fin,0.00,0.00,-0.02,-0.07,-0.14,-0.02
  └─ Financial liabilities,0.00,-0.01,-0.03,0.00,0.00,0.00
Net Cash Flow,1.72,3.95,-4.28,-0.52,7.49,-7.44
  └─ Free Cash Flow,1.60,17.04,-11.07,1.23,9.59,-5.16
  └─ CFO/OP,113%,2748%,848%,-11%,683%,-10000%
