Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0,-4,-11,-14,-4
  └─ Profit from operations,0.15,-9.86,-11.74,-12.47,-12.57
  └─ Receivables,0.28,0.70,2.36,-0.39,-2.06
  └─ Inventory,-0.52,0.89,0.72,-8.59,9.62
  └─ Payables,-0.16,-0.42,-1.24,11.14,-9.82
  └─ Other WC items,-0.01,4.68,-0.71,-3.61,10.78
  └─ Working capital changes,-0.41,5.84,1.12,-1.46,8.51
  └─ Direct taxes,0.00,0.00,0.00,-0.06,0.00
Cash from Investing Activity,0,-5,-75,-12,23
  └─ Fixed assets purchased,0.00,-1.67,-22.86,-12.48,-4.47
  └─ Fixed assets sold,0.00,0.00,0.15,0.22,19.58
  └─ Investments purchased,0.00,-3.27,0.00,0.00,0.00
  └─ Subsidy received,0.00,0.00,0.00,0.00,0.37
  └─ Interest received,0.00,0.00,0.21,0.24,0.59
  └─ Redemp n Canc of Shares,0.00,0.00,0.00,0.00,7.64
  └─ Acquisition of companies,0.00,0.00,-51.73,0.00,0.00
  └─ Other investing items,0.47,0.00,-0.75,0.00,-0.37
Cash from Financing Activity,0,21,78,23,-20
  └─ Proceeds from shares,0.00,21.31,81.01,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,1.53,32.70,7.06
  └─ Repayment of borrowings,0.00,0.00,-1.80,-4.91,-24.78
  └─ Interest paid fin,0.00,0.00,-1.24,-1.70,-1.44
  └─ Financial liabilities,0.00,0.00,-0.66,-0.76,-0.81
  └─ Other financing items,0.00,0.00,-1.19,-1.97,0.00
Net Cash Flow,0,12,-8,-3,-1
  └─ Free Cash Flow,-0,-6,-33,-26,11
  └─ CFO/OP,-200%,41%,86%,109%,30%
