Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,131,81,137,211,99,74,157,485,364,141,29,177
  └─ Profit from operations,318,347,264,292,259,23,53,238,490,461,149,189
  └─ Receivables,-93,-30,46,-57,54,85,-71,-144,90,103,-47,-103
  └─ Inventory,10,-20,-25,18,20,37,-56,-170,-187,82,48,-4
  └─ Payables,-13,-4,12,87,-56,-43,99,118,118,-138,-9,100
  └─ Other WC items,0,-101,-70,-44,-103,1,170,506,-89,-249,-94,62
  └─ Working capital changes,-96,-155,-36,4,-85,80,142,310,-68,-202,-102,54
  └─ Direct taxes,-91,-112,-90,-85,-76,-29,-39,-63,-58,-119,-18,-66
Cash from Investing Activity,-54,-64,68,-23,29,-70,-144,-448,-242,-74,73,110
  └─ Fixed assets purchased,-119,-120,-136,-131,-185,-85,-29,-76,-278,-151,-130,-74
  └─ Fixed assets sold,3,6,17,1,13,10,8,2,25,2,5,16
  └─ Investments purchased,0,-6,-9,0,-51,-43,-58,-111,-72,-17,0,-142
  └─ Investments sold,0,0,74,0,0,0,0,0,32,4,20,113
  └─ Interest received,81,84,69,73,68,48,77,43,63,71,109,98
  └─ Dividends received,1,1,1,0,4,1,1,0,1,1,1,1
  └─ Other investing items,-21,-29,52,35,180,-1,-142,-305,-14,17,69,97
Cash from Financing Activity,-40,-52,-195,-44,-215,-49,-11,-11,-43,-105,-80,-32
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,-0.02,-2.94,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,-0.63,-1.02,-0.42,-0.77,-1.17,-0.61,-0.08,-0.09,0.00,0.00,0.00,0.00
  └─ Dividends paid,-33.75,-42.25,-45.07,-38.34,-43.82,-37.39,-10.68,-10.68,-42.73,-105.23,-80.12,-32.05
  └─ Other financing items,-6.02,-8.72,-149.62,-4.93,-170.26,-7.69,-0.09,-0.19,-0.24,-0.25,-0.25,-0.20
Net Cash Flow,36,-35,9,144,-88,-45,2,26,79,-39,22,255
  └─ Free Cash Flow,15,-32,18,80,-73,-2,136,411,111,-9,-96,120
  └─ CFO/OP,71%,57%,88%,107%,64%,926%,278%,222%,94%,60%,33%,144%
