Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,54,93,107,116,129,141,163,122,140,141,142,157
  └─ Profit from operations,92,134,155,166,188,207,235,204,177,217,214,236
  └─ Receivables,-5,-5,-7,4,-9,-14,-7,-1,-10,1,-18,-26
  └─ Inventory,-3,-8,-3,-4,-0,-1,-8,-26,1,-24,-8,-16
  └─ Payables,1,-0,-13,-3,-8,-1,1,3,6,-4,1,19
  └─ Loans Advances,5,1,-9,3,2,-0,-0,0,-0,-0,-0,-0
  └─ Other WC items,-11,-1,36,-6,-45,-51,-1,-3,3,1,12,8
  └─ Working capital changes,-12,-13,4,-6,-59,-66,-15,-27,-0,-26,-12,-15
  └─ Direct taxes,-26,-27,-52,-45,0,0,-57,-55,-37,-49,-60,-65
Cash from Investing Activity,-15,-10,-60,-60,-124,-43,-27,2,-286,-65,-89,-74
  └─ Fixed assets purchased,-13,-5,-10,-11,-12,-51,-20,-28,-38,-47,-35,-52
  └─ Fixed assets sold,0,0,0,0,0,0,0,1,0,0,1,0
  └─ Investments purchased,0,0,0,0,-111,-1,-0,0,-248,-28,-59,-47
  └─ Investments sold,0,0,0,0,0,0,0,22,0,0,0,0
  └─ Interest received,0,1,1,0,0,7,1,1,8,13,10,18
  └─ Acquisition of companies,0,0,-50,-68,-2,0,0,0,0,0,0,0
  └─ Other investing items,-4,-5,-1,18,1,2,-8,5,-8,-3,-6,7
Cash from Financing Activity,-36,-63,-65,-2,-43,-39,-26,-48,-26,-59,-73,-70
  └─ Proceeds from shares,0,0,47,0,0,0,0,0,0,0,0,1
  └─ Proceeds from borrowings,0,0,0,11,0,0,12,1,3,13,2,0
  └─ Repayment of borrowings,-27,-58,-105,-1,-31,-22,-24,-9,-0,-1,-6,-1
  └─ Interest paid fin,-8,-8,-4,-4,-4,-2,-2,-2,-2,-3,-3,-2
  └─ Dividends paid,-2,-4,-3,-8,-8,-11,-8,-12,-13,-57,-59,-60
  └─ Financial liabilities,0,0,0,0,0,-3,-5,-6,-6,-6,-7,-8
  └─ Other financing items,0,6,0,0,0,0,0,-21,-7,-6,0,0
Net Cash Flow,2,21,-18,54,-38,60,109,75,-171,17,-20,12
  └─ Free Cash Flow,42,88,97,105,116,90,143,95,102,94,108,105
  └─ CFO/OP,88%,88%,105%,97%,70%,69%,94%,87%,112%,93%,103%,97%
