Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0.09,-0.09,1.75,-0.18,1.39,3.40,-0.28,-0.36,-0.40,
  └─ Profit from operations,-0.09,-0.08,2.04,-0.08,3.40,1.83,-0.16,-0.17,-0.15,
  └─ Receivables,0.00,0.00,0.00,0.00,-2.46,2.46,0.00,0.00,0.00,
  └─ Payables,0.00,0.00,0.00,0.00,0.24,-0.24,0.02,0.00,-0.01,
  └─ Other WC items,0.01,0.00,0.01,-0.01,0.33,-0.33,0.00,-0.02,-0.02,
  └─ Working capital changes,0.01,0.00,0.01,-0.01,-1.89,1.89,0.02,-0.01,-0.04,
  └─ Direct taxes,0.00,0.00,-0.31,-0.08,-0.13,-0.32,-0.14,-0.18,-0.21,
Cash from Investing Activity,-3.66,0.18,0.18,0.36,0.00,1.80,0.90,0.93,0.90,
  └─ Fixed assets purchased,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,
  └─ Investments purchased,-3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Interest received,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,
  └─ Dividends received,0.00,0.18,0.18,0.36,0.00,1.80,0.90,0.90,0.90,
  └─ Other investing items,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Cash from Financing Activity,3.81,-0.16,-1.67,-0.18,-1.25,0.00,-0.70,0.00,0.00,
  └─ Repayment of borrowings,0.00,0.00,-1.41,-0.18,-1.25,0.00,-0.70,0.00,0.00,
  └─ Interest paid fin,-0.25,-0.27,-0.26,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other financing items,4.07,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Net Cash Flow,0.06,-0.06,0.26,0.00,0.14,5.20,-0.08,0.57,0.50,
  └─ Free Cash Flow,-0.09,-0.09,1.75,-0.18,1.39,3.40,-0.28,-0.36,-0.44,
  └─ CFO/OP,90%,112%,101%,2%,45%,227%,82%,106%,127%,
