Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020
Cash from Operating Activity,4.34,7.03,10.65,-0.04,-0.16,-0.25
  └─ Profit from operations,5.69,7.68,6.71,-0.26,0.51,-0.89
  └─ Receivables,0.21,0.02,0.02,-0.01,-0.01,0.02
  └─ Inventory,-0.27,0.03,-0.27,-0.27,-1.42,-1.25
  └─ Loans Advances,-1.73,1.27,4.38,0.95,-1.54,1.08
  └─ Operating investments,-0.00,-0.00,-0.00,-0.00,2.95,1.20
  └─ Other WC items,0.45,-1.98,-0.20,-0.45,-0.46,-0.31
  └─ Working capital changes,-1.34,-0.66,3.94,0.22,-0.48,0.73
  └─ Direct taxes,-0.00,-0.00,-0.00,-0.00,-0.19,-0.09
Cash from Investing Activity,-4.49,-6.88,-9.48,-0.66,-0.02,0.14
  └─ Fixed assets purchased,-0.40,-0.02,0.00,-0.01,-0.02,-0.22
  └─ Investments purchased,-4.59,-7.46,-9.53,-3.97,0.00,0.00
  └─ Investments sold,0.50,0.61,0.04,3.28,0.00,0.00
  └─ Dividends received,0.00,0.00,0.03,0.03,0.04,0.09
  └─ Other investing items,0.00,0.00,0.00,0.00,-0.04,0.27
Cash from Financing Activity,0.18,-0.16,-0.13,-0.01,-0.02,0.00
  └─ Proceeds from borrowings,0.18,0.00,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,-0.16,-0.13,-0.01,-0.02,0.00
Net Cash Flow,0.03,-0.01,1.04,-0.71,-0.20,-0.10
  └─ Free Cash Flow,3.94,7.01,10.65,-0.05,-0.18,-0.47
  └─ CFO/OP,139%,181%,302%,-1%,1%,2%
