Metric,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2018,Mar 2019
Cash from Operating Activity,-0.03,-1.94,,0.49,0.81,-0.65,-0.33
  └─ Profit from operations,0.03,2.12,,0.79,0.19,0.20,0.08
  └─ Receivables,-0.06,-5.73,,2.63,-2.65,-3.79,2.73
  └─ Payables,0.00,0.00,,0.00,0.00,2.74,-2.27
  └─ Loans Advances,0.00,-1.83,,-1.69,-0.22,0.56,0.24
  └─ Other WC items,0.00,3.50,,-1.24,3.49,-0.36,-1.08
  └─ Working capital changes,-0.06,-4.06,,-0.30,0.62,-0.84,-0.39
  └─ Direct taxes,0.00,0.00,,0.00,0.00,-0.01,-0.02
Cash from Investing Activity,0.00,-7.44,,-1.16,-0.40,-0.16,-0.38
  └─ Fixed assets purchased,0.00,-3.49,,-0.40,-0.40,0.00,0.00
  └─ Invest in subsidiaries,0.00,0.51,,-0.76,0.00,0.00,0.00
  └─ Other investing items,0.00,-4.46,,0.00,0.00,-0.16,-0.38
Cash from Financing Activity,0.00,9.45,,0.69,-0.42,0.80,1.13
  └─ Proceeds from shares,0.00,7.00,,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,,0.00,0.27,0.00,0.00
  └─ Corporate loans,0.00,0.00,,0.69,-0.69,0.00,0.00
  └─ Other financing items,0.00,2.45,,0.00,0.00,0.80,1.13
Net Cash Flow,-0.03,0.07,,0.03,-0.01,-0.01,0.42
  └─ Free Cash Flow,-0.03,-5.43,,0.09,0.41,-0.65,-0.33
  └─ CFO/OP,-38%,-62%,,63%,225%,-136%,-65%
