Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,326,178,295,213,202,407,451,245,430,602,304,367
  └─ Profit from operations,275,342,351,415,461,434,482,584,746,832,724,619
  └─ Receivables,52,-51,2,-106,-46,86,-72,-30,-52,-90,-56,-96
  └─ Inventory,46,-5,-2,-48,-106,14,54,-219,-81,15,-156,-7
  └─ Payables,-29,-15,20,45,11,-12,103,47,-16,40,4,35
  └─ Loans Advances,-6,0,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,60,-10,3,18,1,-15,-14,-5,-4,14,-15,-12
  └─ Working capital changes,122,-81,23,-91,-140,73,72,-207,-153,-21,-222,-81
  └─ Direct taxes,-71,-84,-79,-111,-120,-99,-103,-133,-163,-210,-198,-171
Cash from Investing Activity,-136,-75,-72,-75,-85,-105,-266,-465,-248,-229,-371,-217
  └─ Fixed assets purchased,-78,-149,-117,-94,-96,-129,-106,-561,-302,-235,-278,-310
  └─ Fixed assets sold,91,67,12,2,1,7,4,1,1,1,1,3
  └─ Investments purchased,0,0,0,0,0,0,-1,-0,0,0,0,0
  └─ Investments sold,1,0,0,0,0,0,14,0,0,4,0,15
  └─ Interest received,4,5,3,4,5,7,17,19,14,17,29,48
  └─ Dividends received,2,7,22,14,10,22,13,18,14,25,17,29
  └─ Acquisition of companies,0,0,0,0,0,0,0,-94,0,0,-58,0
  └─ Other investing items,-156,-5,8,-0,-5,-12,-205,152,25,-41,-82,-2
Cash from Financing Activity,-162,-86,-207,-83,-109,-135,-66,89,-133,-214,-110,119
  └─ Proceeds from shares,5,2,3,3,3,3,3,6,3,14,5,2
  └─ Proceeds from borrowings,0,0,0,0,0,0,0,158,26,0,9,160
  └─ Repayment of borrowings,-131,-20,-81,-3,-34,-32,-23,0,-57,-119,-6,-5
  └─ Interest paid fin,-25,-23,-18,-9,-8,-6,-4,-6,-22,-15,-9,-14
  └─ Dividends paid,-25,-45,-26,-41,-60,-84,-38,-65,-77,-79,-91,-101
  └─ Financial liabilities,0,0,0,0,0,-1,-5,-4,-5,-13,-16,-12
  └─ Share application money,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Other financing items,15,-1,-86,-33,-10,-14,0,0,-1,-1,-1,89
Net Cash Flow,28,17,16,55,7,168,119,-131,49,159,-177,270
  └─ Free Cash Flow,339,96,190,121,107,284,348,-315,130,367,28,60
  └─ CFO/OP,169%,85%,111%,81%,73%,127%,119%,70%,90%,109%,70%,93%
