Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,83,73,288,187,60,205,481,-258,44,701,684,703
  └─ Profit from operations,235,492,688,431,439,576,653,-70,415,756,781,874
  └─ Receivables,-31,-452,-176,-274,-172,-159,-125,-59,-347,39,-52,-109
  └─ Inventory,-32,-167,-223,84,-306,-163,-414,28,-8,31,-217,-302
  └─ Payables,-33,277,58,-0,155,-5,211,-159,-102,-149,105,311
  └─ Other WC items,0,1,0,0,0,0,0,0,0,0,0,0
  └─ Working capital changes,-96,-342,-341,-191,-323,-326,-328,-190,-458,-79,-164,-100
  └─ Direct taxes,-56,-77,-59,-54,-56,-45,157,2,88,24,67,-71
Cash from Investing Activity,50,-2205,-1222,570,-145,1321,-522,-119,302,-150,-90,-173
  └─ Fixed assets purchased,-242,-369,-682,-403,-329,-150,-297,-143,-95,-118,-242,-418
  └─ Fixed assets sold,1,3,8,3,13,4,4,75,7,89,68,6
  └─ Investments purchased,-467,-440,-529,-259,-205,-110,-261,-59,-157,-69,-4,0
  └─ Investments sold,918,468,574,1490,586,1467,42,167,18,2,42,205
  └─ Investment income,0,0,0,0,4,23,7,7,7,15,13,0
  └─ Interest received,15,44,77,51,0,0,0,0,0,0,0,5
  └─ Investment in group cos,-27,0,0,0,0,0,0,0,0,0,0,-1
  └─ Other investing items,-148,-1912,-669,-313,-213,87,-17,-165,522,-69,33,30
Cash from Financing Activity,-421,2944,338,-1016,194,-1709,-16,421,-214,-693,-643,-453
  └─ Proceeds from shares,3,1226,17,4,1,0,4,4,1,1,6,0
  └─ Proceeds from borrowings,366,2179,579,1729,438,69,567,907,330,350,129,170
  └─ Repayment of borrowings,-45,-301,-663,-2207,-30,-1418,-393,-268,-305,-422,-523,-223
  └─ Interest paid fin,-38,-135,-237,-263,-199,-171,-139,-154,-224,-311,-250,-195
  └─ Dividends paid,-656,-25,-45,-45,-19,-155,-18,-22,0,-14,-23,-37
  └─ Financial liabilities,0,0,0,0,0,-35,-37,-45,-53,-37,-24,-9
  └─ Other financing items,-51,-2,688,-233,3,0,0,0,37,-261,42,-160
Net Cash Flow,-288,812,-596,-259,110,-184,-56,45,133,-142,-48,76
  └─ Free Cash Flow,-157,-293,-386,-212,-256,58,188,-326,-43,672,510,291
  └─ CFO/OP,61%,40%,66%,61%,59%,60%,60%,199%,-30%,128%,77%,84%
