Metric,Mar 2016
Cash from Operating Activity,-2.09
  └─ Profit from operations,-1.83
  └─ Other WC items,-0.18
  └─ Working capital changes,-0.18
  └─ Direct taxes,-0.08
Cash from Investing Activity,2.15
  └─ Interest received,0.49
  └─ Other investing items,1.67
Cash from Financing Activity,0.00
Net Cash Flow,0.06
  └─ Free Cash Flow,-2.09
  └─ CFO/OP,109%
