Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017
Cash from Operating Activity,-35.49,-1.24,-30.62,-44.56,5.06,17.27,-24.53,12.92,-2.68,-4.27,5.96,-4.08
  └─ Profit from operations,33.96,12.03,1.39,6.74,12.36,19.92,1.99,10.67,-0.97,-6.57,0.53,4.73
  └─ Receivables,-4.34,-10.36,9.74,8.22,-1.67,-0.28,-2.28,4.00,-0.46,2.00,1.18,0.05
  └─ Inventory,-7.58,6.94,-14.26,-0.11,0.06,1.30,0.92,1.33,0.47,0.12,0.69,0.00
  └─ Payables,13.78,-4.51,-0.50,-56.49,-3.42,-0.39,0.63,-0.41,-0.72,1.21,1.04,-0.26
  └─ Operating investments,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.13,-5.47
  └─ Operating Deposits,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.27,-4.26
  └─ Other WC items,0.00,0.00,0.00,0.00,0.00,0.00,-22.35,0.00,0.00,0.00,0.30,-0.07
  └─ Working capital changes,1.86,-7.93,-5.02,-48.38,-5.03,0.63,-23.08,4.92,-0.71,3.32,8.35,-10.01
  └─ Direct taxes,-0.17,-0.14,-0.25,-2.61,-2.27,-3.28,-3.44,-2.67,-1.00,-1.02,-2.92,1.21
  └─ Other operating items,-2.78,-5.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Exceptional CF items,-68.36,0.46,-26.74,-0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-0.34,0.69,320.53,-87.85,1.41,-4.90,-8.56,0.13,-6.56,5.38,-6.97,-2.31
  └─ Fixed assets purchased,-0.50,-0.03,-0.03,-0.25,-0.43,-0.09,-0.19,-0.08,-1.34,-0.80,-14.22,-1.95
  └─ Fixed assets sold,0.00,0.63,319.63,0.05,1.07,0.01,7.98,0.23,0.53,0.00,20.24,0.03
  └─ Capital WIP,0.00,0.00,0.00,-0.12,0.00,0.00,0.00,0.00,0.00,-0.73,0.49,-0.49
  └─ Investments purchased,0.00,0.00,0.00,0.00,-1.20,-9.60,-13.90,-2.50,-0.23,-7.00,-14.33,0.00
  └─ Investments sold,0.00,0.00,0.12,0.00,0.00,1.98,0.20,0.00,0.00,2.04,0.00,0.09
  └─ Interest received,0.16,0.09,0.81,9.65,1.97,2.71,3.81,4.60,5.24,5.61,0.00,0.00
  └─ Dividends received,0.00,0.00,0.00,0.00,0.00,0.09,0.04,0.73,0.95,0.74,0.80,0.00
  └─ Other investing items,0.00,0.00,0.00,-97.18,0.00,0.00,-6.50,-2.85,-11.71,5.51,0.04,0.00
Cash from Financing Activity,42.33,3.10,-147.62,-2.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from shares,110.50,26.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,2.85,0.00,0.00,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,-67.69,-7.86,-26.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,0.00,-3.77,-6.00,-2.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Dividends paid,0.00,0.00,-8.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,-3.33,-11.44,-106.67,-1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,6.50,2.55,142.29,-134.42,6.47,12.37,-33.09,13.05,-9.24,1.11,-1.01,-6.39
  └─ Free Cash Flow,-35.99,-0.64,288.98,-44.88,5.70,17.19,-16.74,13.07,-3.49,-5.80,12.47,-6.49
  └─ CFO/OP,196%,-12%,12%,1291%,78%,154%,5272%,288%,93%,54%,-137%,-108%
