Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Cash from Operating Activity,-0.12,0.55,-0.04,0.06,-1.17,-0.60,2.04
  └─ Profit from operations,-0.53,-0.11,-0.06,0.04,-1.65,-0.20,0.89
  └─ Receivables,-0.43,0.31,0.66,0.27,-0.02,-0.14,0.87
  └─ Inventory,0.35,0.26,0.00,-0.22,0.26,-0.01,-0.06
  └─ Payables,-0.33,-0.16,-0.49,0.12,0.30,-0.14,0.10
  └─ Loans Advances,0.86,0.25,-0.13,0.02,0.00,0.00,-0.01
  └─ Other WC items,0.04,0.09,0.04,-0.12,0.07,-0.03,0.25
  └─ Working capital changes,0.49,0.75,0.08,0.07,0.61,-0.32,1.15
  └─ Direct taxes,-0.07,-0.09,-0.05,-0.06,-0.13,-0.08,0.00
  └─ Exceptional CF items,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-23.99,-0.42,-2.63,0.30,1.45,0.93,-3.63
  └─ Fixed assets purchased,0.00,0.00,-0.01,0.00,0.00,0.00,0.00
  └─ Fixed assets sold,0.05,0.01,0.00,0.00,0.05,0.00,0.00
  └─ Investments purchased,-20.29,-0.60,-2.37,-0.12,0.00,0.00,-1.49
  └─ Investments sold,0.00,0.00,0.00,0.00,1.41,0.32,0.00
  └─ Interest received,0.00,0.50,0.54,0.55,0.76,0.61,0.39
  └─ Other investing items,-3.75,-0.33,-0.80,-0.13,-0.77,0.00,-2.52
Cash from Financing Activity,24.11,-0.13,2.53,-0.39,-0.24,-0.13,1.66
  └─ Proceeds from shares,24.21,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.11,0.03,2.69,0.00,0.26,0.23,0.00
  └─ Repayment of borrowings,0.15,-0.01,0.00,-0.03,-0.22,0.00,-0.80
  └─ Interest paid fin,-0.12,-0.14,-0.15,-0.36,-0.12,-0.36,-0.48
  └─ Dividends paid,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,-0.21,0.00,0.00,0.00,-0.17,0.00,2.94
Net Cash Flow,0.00,0.00,-0.14,-0.04,0.04,0.20,0.07
  └─ Free Cash Flow,-0.07,0.56,-0.05,0.06,-1.12,-0.60,2.04
  └─ CFO/OP,-13%,-533%,-7%,-38%,54%,1733%,756%
