Metric,Mar 2015,Mar 2016,Mar 2017
Cash from Operating Activity,-3.71,-2.64,-0.03
  └─ Profit from operations,-0.57,0.28,0.52
  └─ Receivables,0.00,0.00,-0.06
  └─ Inventory,0.01,0.08,0.02
  └─ Loans Advances,-3.31,-2.00,-0.45
  └─ Other WC items,0.16,-0.16,0.00
  └─ Working capital changes,-3.15,-2.07,-0.48
  └─ Direct taxes,0.00,-0.84,-0.06
Cash from Investing Activity,6.03,0.06,0.17
  └─ Fixed assets sold,6.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.17
  └─ Interest received,0.02,0.06,0.00
Cash from Financing Activity,-0.00,-0.00,-0.00
Net Cash Flow,2.31,-2.58,0.14
  └─ Free Cash Flow,2.29,-2.64,-0.03
  └─ CFO/OP,-91%,-529%,6%
