Metric,Mar 2026
Cash from Operating Activity,-38
  └─ Profit from operations,5.75
  └─ Other WC items,-42.68
  └─ Working capital changes,-42.68
  └─ Direct taxes,-1.35
Cash from Investing Activity,-26
  └─ Fixed assets purchased,-1.39
  └─ Invest in subsidiaries,-24.81
Cash from Financing Activity,60
  └─ Proceeds from shares,56
  └─ Proceeds from borrowings,4
Net Cash Flow,-5
  └─ Free Cash Flow,-40
  └─ CFO/OP,-828%
