Metric,Mar 2025
Cash from Operating Activity,41
  └─ Profit from operations,55
  └─ Receivables,120
  └─ Payables,-133
  └─ Other WC items,-0
  └─ Working capital changes,-13
Cash from Investing Activity,0
  └─ Other investing items,0.24
Cash from Financing Activity,-43
  └─ Repayment of borrowings,-42.71
Net Cash Flow,-1
  └─ Free Cash Flow,41
  └─ CFO/OP,82%
