Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1,5,10,21,33,34,31
  └─ Profit from operations,1,12,20,33,47,49,51
  └─ Receivables,0,-4,-6,-6,-1,-5,-10
  └─ Payables,0,-0,0,-0,-0,0,0
  └─ Other WC items,-0,-3,-2,-2,-4,2,2
  └─ Working capital changes,0,-7,-7,-8,-5,-3,-8
  └─ Direct taxes,-0,-0,-3,-5,-8,-12,-12
  └─ Other operating items,-0,0,0,0,0,0,0
Cash from Investing Activity,-1,-0,1,-0,-2,-8,-1
  └─ Fixed assets purchased,-0.55,-0.22,-0.54,-0.58,-2.18,-7.23,-1.59
  └─ Investments purchased,0.00,-0.02,0.00,-0.27,-0.05,-0.81,0.00
  └─ Investments sold,0.00,0.00,0.23,0.00,0.00,0.00,0.00
  └─ Investment income,0.00,0.20,1.23,0.63,0.34,0.45,0.83
  └─ Other investing items,-0.23,-0.37,0.00,0.00,0.00,0.00,-0.04
Cash from Financing Activity,-0,3,-12,-19,-33,-23,-33
  └─ Proceeds from shares,0.00,5.03,0.00,0.00,0.00,0.00,0.19
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.00,9.00,0.00
  └─ Repayment of borrowings,-0.17,-0.11,0.00,0.00,0.00,0.00,-7.50
  └─ Interest paid fin,0.00,-0.01,0.00,0.00,0.00,-0.28,-0.86
  └─ Dividends paid,-0.20,-1.48,-12.29,-18.81,-32.60,-36.75,-26.08
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,4.63,0.77
Net Cash Flow,-0,8,-1,2,-1,3,-4
  └─ Free Cash Flow,1,5,10,20,31,27,29
  └─ CFO/OP,99%,44%,66%,78%,90%,95%,88%
