Metric,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2022,Mar 2023
Cash from Operating Activity,8,6,8,6,7,13,5,14,16,3,6
  └─ Profit from operations,9.84,8.36,9.35,9.16,11.14,14.03,12.61,15.75,11.32,29.86,28.69
  └─ Receivables,-2.77,-0.23,2.44,-6.36,0.67,1.74,-7.59,0.53,4.54,-0.57,-0.69
  └─ Inventory,2.35,-2.86,0.57,1.68,-1.11,-4.14,-10.06,2.32,7.62,-9.22,2.92
  └─ Payables,-0.74,1.38,-3.34,2.94,-2.06,3.16,6.85,0.49,-3.85,2.90,-5.15
  └─ Other WC items,0.00,0.00,0.00,0.00,0.00,0.32,6.64,-2.71,-1.47,-13.25,-12.67
  └─ Working capital changes,-1.16,-1.71,-0.33,-1.74,-2.49,1.08,-4.17,0.63,6.85,-20.14,-15.59
  └─ Interest paid,0.33,0.13,0.17,0.09,0.14,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Direct taxes,-1.25,-1.02,-1.43,-1.65,-2.32,-2.44,-2.60,-2.36,-1.77,-6.76,-6.74
  └─ Other operating items,0.25,0.15,0.18,0.42,0.37,0.00,-0.84,-0.49,0.00,0.00,0.00
Cash from Investing Activity,-8,-2,-3,-4,-3,-3,-9,-7,3,-1,-8
  └─ Fixed assets purchased,-8.58,-2.13,-2.78,-4.28,-3.07,-3.30,-6.56,-7.74,-2.75,-2.33,-10.59
  └─ Fixed assets sold,0.38,0.25,0.08,0.11,0.02,0.00,1.02,0.41,0.27,0.15,0.21
  └─ Investments purchased,0.00,0.00,-0.05,-0.06,-0.03,-0.27,-3.51,-0.49,-1.95,0.00,0.00
  └─ Investments sold,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.06,1.87,0.00,0.00
  └─ Interest received,0.00,0.00,0.00,0.00,0.00,0.00,0.60,1.02,1.60,1.24,2.46
  └─ Redemp n Canc of Shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.05,0.00,0.00
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,1.05,-0.14,-0.31,-0.11,0.05,0.00
Cash from Financing Activity,0,-3,-6,-1,-0,-1,-0,-0,-27,1,3
  └─ Proceeds from borrowings,4.69,3.90,2.12,5.25,4.47,4.32,6.02,3.92,0.65,2.01,5.36
  └─ Repayment of borrowings,-0.13,-3.98,-5.53,-4.30,-2.23,-2.29,-3.82,-1.38,-25.22,-0.98,-1.57
  └─ Interest paid fin,-2.77,-2.90,-2.56,-2.34,-2.44,-2.68,-2.61,-2.59,-2.43,-0.52,-0.96
  └─ Dividends paid,-1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0,1,-1,1,4,9,-4,6,-8,3,1
  └─ Free Cash Flow,-0,4,5,2,4,9,-1,6,14,1,-4
  └─ CFO/OP,96%,83%,104%,83%,87%,111%,59%,101%,134%,33%,47%
