Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2025,Mar 2026
Cash from Operating Activity,0,-5,-0,-1,1,17,-79
  └─ Profit from operations,0,-0,-0,-0,-0,-5,-4
  └─ Receivables,0,0,-0,-1,1,1,-37
  └─ Inventory,0,-0,0,0,0,0,-13
  └─ Payables,0,0,0,0,-0,-2,2
  └─ Loans Advances,-2,-4,0,0,0,27,-15
  └─ Operating borrowings,2,-1,0,0,0,0,0
  └─ Operating Deposits,0,0,0,0,0,0,-0
  └─ Other WC items,0,0,-0,0,0,-5,-13
  └─ Working capital changes,0,-5,-0,-0,2,22,-75
  └─ Direct taxes,0,0,0,0,0,0,-0
Cash from Investing Activity,-5,0,0,1,-2,-28,30
  └─ Fixed assets purchased,-0.38,-0.40,0.00,-0.02,-0.01,0.00,-0.51
  └─ Capital WIP,-0.35,0.35,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,-4.15,0.00,0.00,0.00,-2.40,-28.21,0.00
  └─ Investments sold,0.00,0.00,0.00,0.45,0.62,0.00,27.45
  └─ Interest received,0.00,0.15,0.29,0.00,0.00,0.45,0.60
  └─ Dividends received,0.00,0.00,0.00,0.28,0.27,0.00,0.00
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,0.00,2.58
Cash from Financing Activity,5,5,0,0,0,10,50
  └─ Proceeds from shares,4.86,5.22,0.03,0.00,0.00,4.10,48.30
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.00,5.41,1.80
Net Cash Flow,0,0,-0,-0,-0,-1,1
  └─ Free Cash Flow,-1,-5,-0,-1,1,17,-80
  └─ CFO/OP,-233%,4655%,192%,247%,-573%,-1307%,-1162%
