Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,10.79,5.48,14.73,4.31,16.99,22.51,7.47,-15.40,11.52,22.15
  └─ Profit from operations,16.92,15.48,11.51,2.25,7.62,22.53,16.86,8.02,11.55,16.72
  └─ Receivables,-18.71,-11.69,8.92,10.46,3.81,1.95,-9.93,-14.30,-0.12,-7.65
  └─ Inventory,2.38,0.66,-6.54,-8.17,11.13,2.67,-2.55,-0.45,-3.59,-1.10
  └─ Payables,11.86,2.48,1.19,-0.13,-5.74,-3.45,4.47,-7.91,3.63,14.34
  └─ Working capital changes,-4.47,-8.55,3.56,2.16,9.20,1.18,-8.01,-22.66,-0.08,5.59
  └─ Direct taxes,-1.66,-1.44,-0.34,-0.10,0.16,-1.19,-1.38,-0.76,0.04,0.00
  └─ Other operating items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.16
Cash from Investing Activity,-12.85,-17.18,-2.80,-2.52,-11.36,-4.24,-3.40,-10.11,-7.70,-2.85
  └─ Fixed assets purchased,-13.30,-15.61,-5.59,-0.81,-6.84,-9.04,-4.20,-10.47,-9.43,-3.59
  └─ Fixed assets sold,0.36,-0.00,0.08,0.13,0.13,0.02,0.72,0.29,0.43,0.04
  └─ Investments purchased,-0.00,-0.10,-0.00,-0.00,-1.00,-1.00,-0.00,-0.00,-0.00,-0.00
  └─ Investments sold,-0.00,-0.00,-0.00,-0.00,0.06,1.10,1.04,-0.00,-0.00,-0.00
  └─ Interest received,0.11,0.11,0.27,0.32,0.36,0.14,0.20,0.39,0.30,0.19
  └─ Other investing items,-0.02,-1.58,2.44,-2.15,-4.06,4.53,-1.16,-0.33,1.00,0.52
Cash from Financing Activity,2.23,11.02,-11.63,-1.56,-6.42,-18.56,-3.75,25.00,-3.87,-19.26
  └─ Proceeds from borrowings,6.26,20.48,17.68,2.98,7.90,3.14,7.00,36.02,8.37,0.62
  └─ Repayment of borrowings,0.00,-4.59,-22.69,-9.50,-8.15,-18.18,-6.21,-5.26,-6.01,-13.92
  └─ Interest paid fin,-4.03,-4.87,-6.63,-6.55,-5.99,-3.30,-4.00,-5.53,-6.23,-5.97
  └─ Financial liabilities,0.00,0.00,0.00,-0.15,-0.17,-0.23,-0.53,-0.23,0.00,0.00
  └─ Other financing items,0.00,0.00,0.00,11.65,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0.17,-0.67,0.30,0.23,-0.79,-0.29,0.32,-0.51,-0.05,0.04
  └─ Free Cash Flow,-2.15,-10.13,9.22,3.63,10.28,13.49,3.99,-25.58,2.52,18.60
  └─ CFO/OP,82%,50%,134%,-64%,315%,136%,55%,-344%,111%,173%
