Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Cash from Operating Activity,2,-3,15,9,4,20,12,6,-11,16
  └─ Profit from operations,4.50,2.11,7.18,7.89,8.22,11.69,7.56,9.23,13.93,6.70
  └─ Receivables,-3.39,-6.88,8.48,2.00,1.90,5.10,5.35,5.65,-10.28,5.04
  └─ Inventory,-0.93,-0.14,6.50,-1.40,-6.06,5.68,-0.08,-1.19,-17.59,13.18
  └─ Payables,1.80,1.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Operating investments,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,0.00,0.00,-7.07,0.36,-0.25,-1.75,-0.46,-5.99,5.06,-6.89
  └─ Working capital changes,-2.52,-5.22,8.05,0.96,-4.41,9.03,4.81,-1.52,-22.81,11.32
  └─ Direct taxes,0.00,-0.05,0.11,-0.01,-0.15,-0.69,-0.30,-1.86,-1.69,-2.38
  └─ Other operating items,-0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,1,-1,-1,-1,-1,-2,-0,-2,-5,6
  └─ Fixed assets purchased,-0.66,-9.61,-0.78,-1.40,-1.14,-1.87,-0.47,-0.33,-0.04,-0.39
  └─ Fixed assets sold,1.43,8.71,0.00,0.02,0.06,0.06,0.13,0.01,0.00,0.00
  └─ Investments purchased,0.00,0.00,0.00,-0.09,-0.05,-4.00,-7.86,-21.94,-43.37,-14.50
  └─ Investments sold,0.00,0.00,0.00,0.05,0.10,3.81,7.88,19.99,38.65,19.42
  └─ Interest received,0.18,0.17,0.14,0.11,0.11,0.11,0.08,0.13,0.13,0.15
  └─ Redemp n Canc of Shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
Cash from Financing Activity,-3,4,-15,-8,-3,-17,-13,-4,15,-16
  └─ Proceeds from borrowings,3.25,10.49,0.00,0.00,4.33,0.00,0.75,7.12,18.40,0.00
  └─ Repayment of borrowings,-5.80,-6.32,0.00,0.00,-2.47,-13.66,-10.84,-8.21,0.00,-12.89
  └─ Interest paid fin,0.00,0.00,-5.78,-4.89,-4.58,-3.70,-2.53,-2.62,-3.21,-2.87
  └─ Other financing items,0.00,0.00,-9.25,-2.66,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0,0,-0,-0,0,1,-1,-0,-0,6
  └─ Free Cash Flow,3,-4,15,7,3,18,12,6,-11,15
  └─ CFO/OP,51%,55%,190%,110%,44%,294%,166%,90%,-92%,258%
