Metric,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020
Cash from Operating Activity,,3.55,1.77,-6.34,,1.06,4.81,-2.37,-4.19,0.23,-0.60
  └─ Profit from operations,,3.24,-2.10,1.33,,-0.82,0.16,8.27,-0.62,-19.40,-7.98
  └─ Receivables,,-0.57,0.14,-5.15,,2.83,3.79,-6.85,-0.60,9.04,-1.44
  └─ Inventory,,-1.44,0.67,2.03,,-1.15,-1.50,-1.09,1.15,3.99,1.20
  └─ Payables,,3.75,0.00,0.00,,0.00,0.00,-1.54,-3.20,2.82,7.87
  └─ Operating Deposits,,0.00,0.00,0.00,,0.00,0.00,0.16,0.00,0.00,0.00
  └─ Other WC items,,-0.07,3.61,-4.55,,0.20,2.41,-1.18,-0.86,3.78,-0.26
  └─ Working capital changes,,1.67,4.42,-7.67,,1.88,4.70,-10.50,-3.51,19.64,7.37
  └─ Direct taxes,,-1.36,-0.55,0.00,,0.00,-0.05,-0.14,-0.05,0.00,0.00
Cash from Investing Activity,,-0.67,-2.92,-0.01,,-0.36,-0.07,-0.09,-1.27,0.01,-0.01
  └─ Fixed assets purchased,,-0.67,-2.92,-0.01,,-0.36,-0.07,-0.10,-1.30,-0.03,-0.03
  └─ Fixed assets sold,,0.00,0.00,0.00,,0.00,0.00,0.01,0.04,0.03,0.03
Cash from Financing Activity,,-1.45,2.07,3.05,,-0.19,-3.68,3.08,4.45,-0.38,0.78
  └─ Proceeds from shares,,0.12,0.00,0.00,,0.00,0.00,0.00,0.33,0.84,0.00
  └─ Proceeds from borrowings,,0.00,1.46,3.56,,0.01,-3.20,2.29,2.34,0.00,0.78
  └─ Repayment of borrowings,,-1.04,0.00,-0.51,,-0.20,-0.48,0.00,-0.01,-1.00,-0.01
  └─ Interest paid fin,,0.00,0.00,0.00,,0.00,0.00,-1.57,-1.20,0.00,0.00
  └─ Dividends paid,,-0.53,-0.22,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,,0.00,0.83,0.00,,0.00,0.00,2.36,3.00,-0.21,0.00
Net Cash Flow,,1.43,0.92,-3.30,,0.51,1.06,0.63,-1.00,-0.13,0.16
  └─ Free Cash Flow,,2.88,-1.15,-6.35,,0.70,4.74,-2.46,-5.45,0.23,-0.60
  └─ CFO/OP,,149%,-162%,-242%,,366%,320%,-77%,35%,-1%,8%
