Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity,-10.44,6.34,1.34,1.64
  └─ Profit from operations,-0.70,0.66,3.99,3.73
  └─ Receivables,0.00,-0.18,-0.10,-0.84
  └─ Inventory,0.00,-0.10,-1.29,-4.28
  └─ Payables,0.00,0.09,-0.04,0.01
  └─ Loans Advances,0.00,5.72,1.00,0.17
  └─ Operating borrowings,0.00,-0.04,0.02,5.62
  └─ Other WC items,-10.13,-0.27,-0.12,-0.38
  └─ Working capital changes,-10.13,5.22,-0.53,0.30
  └─ Direct taxes,0.40,0.00,-2.12,-2.39
  └─ Other operating items,0.00,0.46,0.00,0.00
Cash from Investing Activity,-11.59,-49.54,-2.71,-32.20
  └─ Fixed assets purchased,0.00,-0.22,0.00,-0.02
  └─ Investments purchased,-11.98,-51.81,-6.67,-36.97
  └─ Investment income,0.39,1.76,3.32,3.84
  └─ Interest received,0.00,0.70,0.62,0.90
  └─ Dividends received,0.00,0.00,0.03,0.05
  └─ Other investing items,0.00,0.03,0.00,0.00
Cash from Financing Activity,36.94,24.44,-0.08,49.00
  └─ Proceeds from shares,36.94,24.45,0.00,49.03
  └─ Interest paid fin,0.00,-0.01,-0.08,-0.03
Net Cash Flow,14.91,-18.76,-1.45,18.44
  └─ Free Cash Flow,-10.44,6.12,1.34,1.62
  └─ CFO/OP,1372%,225%,49%,48%
