Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1.42,-0.01,-1.77,-1.00,2.84,-0.94,0.69,-1.12,-1.78,-1.23
  └─ Profit from operations,0.81,0.97,1.09,1.26,1.37,2.19,2.33,3.61,4.15,4.56
  └─ Receivables,-1.12,5.72,-1.85,-3.78,0.53,3.30,-5.14,-6.01,-5.11,-4.38
  └─ Inventory,1.96,-2.14,-0.40,-0.85,-5.56,2.09,-3.62,4.79,2.79,2.34
  └─ Payables,-0.74,-2.55,3.50,0.84,5.84,-7.41,3.51,-0.77,-4.77,-1.16
  └─ Loans Advances,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33
  └─ Other WC items,0.64,-1.84,-3.93,1.70,0.79,-0.96,3.88,-2.18,1.48,-1.55
  └─ Working capital changes,0.74,-0.81,-2.69,-2.10,1.59,-2.97,-1.37,-4.18,-5.61,-5.08
  └─ Direct taxes,-0.13,-0.17,-0.17,-0.16,-0.12,-0.15,-0.27,-0.56,-0.33,-0.71
Cash from Investing Activity,0.09,-0.05,-0.96,-0.21,-0.99,-0.62,-0.99,-0.42,-0.82,1.85
  └─ Fixed assets purchased,-0.26,-0.38,-1.40,-0.62,-1.21,-2.50,-1.38,-0.53,-0.09,-0.76
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.00,1.63,0.00,0.00,0.07,0.18
  └─ Interest received,0.35,0.33,0.44,0.41,0.21,0.25,0.39,0.32,0.39,0.42
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.21,-1.19,2.02
Cash from Financing Activity,-1.41,0.20,2.66,1.19,-1.83,1.66,0.16,1.52,2.59,-0.49
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.45,0.00
  └─ Proceeds from borrowings,0.00,0.00,3.16,1.75,0.00,2.89,1.32,2.97,0.00,1.06
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,-1.35,0.00,0.00,0.00,-7.15,0.00
  └─ Interest paid fin,-0.48,-0.43,-0.50,-0.56,-0.48,-1.22,-1.16,-1.45,-1.71,-1.55
  └─ Other financing items,-0.93,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0.09,0.14,-0.07,-0.01,0.01,0.10,-0.13,-0.02,-0.01,0.13
  └─ Free Cash Flow,1.16,-0.39,-3.17,-1.62,1.63,-1.81,-0.69,-1.65,-1.80,-1.81
  └─ CFO/OP,160%,19%,-110%,-54%,161%,-37%,44%,-19%,-35%,-11%
