Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,2,1,1,3,7,10,8
  └─ Profit from operations,3.71,4.63,4.84,6.40,7.12,13.05,19.93
  └─ Receivables,0.86,-7.56,-0.83,-2.24,6.97,-2.59,-5.98
  └─ Inventory,-0.47,0.10,-4.43,0.57,-0.88,-1.59,-2.11
  └─ Payables,0.00,0.00,2.61,-0.74,-3.26,4.07,2.41
  └─ Loans Advances,-1.64,1.44,-0.76,0.22,0.00,0.00,-2.36
  └─ Other WC items,0.13,3.26,-0.05,0.14,-0.74,-0.37,0.14
  └─ Working capital changes,-1.11,-2.76,-3.46,-2.05,2.10,-0.48,-7.91
  └─ Direct taxes,-0.58,-0.82,0.00,-1.10,-2.34,-2.71,-3.78
Cash from Investing Activity,-1,-7,1,-3,-5,-14,-22
  └─ Fixed assets purchased,-0.92,-6.73,0.00,-0.99,-5.13,-5.64,-19.11
  └─ Fixed assets sold,0.00,0.00,1.35,0.00,0.00,0.00,0.04
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,0.00,-2.70
  └─ Interest received,0.04,0.03,0.03,0.14,0.04,0.04,0.02
  └─ Other investing items,0.00,0.00,0.00,-2.06,0.00,-8.10,-0.08
Cash from Financing Activity,-1,6,-3,0,-2,4,15
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,8.40,0.00
  └─ Proceeds from borrowings,0.00,5.46,1.91,1.76,0.00,1.59,18.58
  └─ Repayment of borrowings,-0.54,0.00,-3.21,-0.50,-1.14,-5.63,-2.99
  └─ Interest paid fin,-0.39,-0.40,-0.64,-1.09,-1.12,-0.87,-1.93
  └─ Dividends paid,-0.12,0.00,-0.41,0.00,0.00,0.00,0.00
  └─ Other financing items,-0.05,0.54,-0.55,0.00,0.00,0.30,0.96
Net Cash Flow,0,-0,-0,1,-0,-0,1
  └─ Free Cash Flow,1,-6,3,2,2,4,-11
  └─ CFO/OP,92%,52%,26%,76%,144%,107%,69%
