Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,305,392,351,360,100,595,646,25,408,903,672,894
  └─ Profit from operations,456,592,759,810,771,818,882,612,831,1062,971,1001
  └─ Receivables,-44,-40,-83,-187,-82,-73,-211,-106,-197,-51,-102,-125
  └─ Inventory,103,-28,-120,-126,-259,103,-190,-432,-100,42,22,125
  └─ Payables,-89,118,22,139,-19,-86,322,112,61,92,39,117
  └─ Working capital changes,-29,50,-182,-174,-360,-57,-79,-426,-236,83,-41,117
  └─ Direct taxes,-122,-250,-226,-276,-311,-166,-157,-162,-187,-242,-258,-223
Cash from Investing Activity,-239,144,-557,-162,89,-375,-453,250,-227,-590,-379,-383
  └─ Fixed assets purchased,-93,-88,-217,-344,-527,-242,-104,-219,-123,-237,-326,-213
  └─ Fixed assets sold,2,0,0,1,2,3,3,1,2,0,1,1
  └─ Investments purchased,-4163,-15372,-26920,-25136,-16747,-14629,-3277,-3014,-2785,-5157,-5368,-5232
  └─ Investments sold,4008,15588,27003,25181,17095,14539,2928,3487,2508,4398,4959,4835
  └─ Interest received,2,1,5,20,18,3,6,3,3,4,9,11
  └─ Dividends received,4,16,3,1,0,0,0,0,0,0,0,0
  └─ Acquisition of companies,0,0,0,0,-76,-41,0,0,0,0,0,0
  └─ Other investing items,0,0,-431,114,325,-8,-9,-7,169,402,346,216
Cash from Financing Activity,-87,-92,-216,-192,-223,-141,-274,-309,-133,-249,-366,-403
  └─ Proceeds from shares,0,0,0,0,0,0,20,0,0,0,0,0
  └─ Proceeds from borrowings,0,0,0,0,0,67,0,27,0,15,15,0
  └─ Repayment of borrowings,0,0,0,0,-44,-6,-9,-0,-22,-58,-12,-30
  └─ Interest paid fin,-1,0,0,-1,-10,-16,-16,-18,-19,-16,-16,-13
  └─ Dividends paid,-59,-75,-164,-162,-140,-141,-239,-284,-55,-146,-303,-303
  └─ Financial liabilities,0,0,0,0,0,-17,-30,-34,-37,-45,-50,-57
  └─ Other financing items,-27,-16,-52,-29,-29,-29,0,0,0,0,0,0
Net Cash Flow,-21,444,-422,6,-34,79,-81,-35,49,64,-72,108
  └─ Free Cash Flow,215,304,134,17,-425,356,545,-193,287,666,347,682
  └─ CFO/OP,95%,110%,78%,80%,55%,95%,93%,29%,73%,111%,99%,115%
