Metric,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,38,58,62,89,20,-8,22,-1,-4,4,10,45
  └─ Profit from operations,38,91,131,94,91,44,48,-1,-1,2,46,81
  └─ Receivables,52,-115,-26,21,-71,-60,-76,0,0,1,-54,-43
  └─ Inventory,-8,-15,17,1,1,1,0,0,0,0,0,0
  └─ Payables,-29,111,-55,-24,2,8,51,0,-4,0,0,0
  └─ Operating Deposits,0,-4,4,0,0,0,0,0,0,0,0,0
  └─ Other WC items,-5,1,-1,1,-0,0,-1,-0,0,-0,19,7
  └─ Working capital changes,10,-22,-61,-0,-69,-51,-25,-0,-4,1,-35,-36
  └─ Direct taxes,-9,-12,-7,-4,-2,-1,-0,0,0,0,-0,0
Cash from Investing Activity,-15,-12,-10,-2,-5,22,-6,0,0,-24,-167,-75
  └─ Fixed assets purchased,-118,-6,0,-0,-0,-0,0,0,0,0,-170,-74
  └─ Fixed assets sold,0,0,0,0,0,0,0,0,0,6,0,0
  └─ Capital WIP,99,0,0,-12,-6,0,0,0,0,0,0,0
  └─ Investments purchased,-4,0,0,0,0,0,0,0,0,-14,-12,-6
  └─ Investments sold,4,0,0,0,0,0,0,0,0,0,0,0
  └─ Interest received,8,4,7,11,10,21,0,0,0,0,1,0
  └─ Other investing items,-4,-9,-17,-1,-9,1,-7,0,0,-15,15,5
Cash from Financing Activity,-28,-43,-51,-88,-17,-13,-18,1,5,20,164,31
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,38.56,0.00,0.00
  └─ Proceeds from borrowings,48.00,20.74,11.70,7.96,0.05,0.05,0.00,0.80,18.03,0.00,164.75,35.33
  └─ Repayment of borrowings,-50.75,0.00,-38.75,-80.96,-5.17,-3.02,-5.69,0.00,-16.22,-18.03,0.00,0.00
  └─ Interest paid fin,-21.45,-22.79,-21.07,-14.95,-11.52,-10.44,-12.59,0.00,0.00,-0.05,-0.28,-4.23
  └─ Dividends paid,-3.49,-3.02,-2.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,0.00,-38.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.93,-0.20,0.00
Net Cash Flow,-4,2,2,-1,-2,1,-2,-0,0,-0,8,2
  └─ Free Cash Flow,20,51,62,76,14,-8,22,-1,-4,9,-160,-28
  └─ CFO/OP,-6742%,85%,54%,100%,33%,-16%,57%,113%,680%,142%,23%,62%
