Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-1.04,2.34,6.97,5.28,-0.63,2.68,-2.41,-5.22
  └─ Profit from operations,3.50,4.48,3.96,3.89,-1.71,1.38,-4.15,2.02
  └─ Receivables,-1.30,0.17,-0.62,0.88,-0.82,-1.18,0.64,-0.81
  └─ Inventory,-6.22,-4.76,4.24,2.53,0.08,-0.36,1.01,-1.04
  └─ Payables,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Loans Advances,-0.97,-3.53,-1.16,-1.72,-0.20,-0.39,0.15,-1.84
  └─ Operating investments,2.55,1.95,0.00,0.00,0.74,0.00,0.00,0.00
  └─ Other WC items,0.00,4.03,0.55,-0.30,1.29,3.25,-0.06,-3.54
  └─ Working capital changes,-4.54,-2.14,3.01,1.39,1.08,1.31,1.74,-7.24
Cash from Investing Activity,-5.73,-7.59,-22.30,-17.24,-5.91,-3.31,-6.69,-6.87
  └─ Fixed assets purchased,-2.48,-0.35,-0.86,-0.33,-28.69,-3.40,-6.69,-0.01
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00
  └─ Capital WIP,0.00,-7.00,-21.34,-16.85,22.78,0.00,0.00,-6.86
  └─ Invest in subsidiaries,-3.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,-0.23,-0.24,-0.10,-0.06,0.00,0.00,0.00,0.00
Cash from Financing Activity,9.94,2.17,17.78,9.53,6.41,0.69,9.16,12.08
  └─ Proceeds from shares,8.96,0.00,1.32,2.98,0.00,2.65,4.10,0.00
  └─ Proceeds from borrowings,3.17,2.84,18.60,8.90,12.29,8.82,17.61,11.82
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,-5.03,-8.48,0.00
  └─ Interest paid fin,-1.69,-1.95,-2.14,-2.35,-5.89,-5.75,-4.07,-0.78
  └─ Other financing items,-0.50,1.28,0.00,0.00,0.00,0.00,0.00,1.04
Net Cash Flow,3.18,-3.07,2.46,-2.43,-0.13,0.06,0.06,-0.01
  └─ Free Cash Flow,-3.52,-5.01,-15.23,-11.90,-6.54,-0.63,-9.10,-12.09
  └─ CFO/OP,-32%,54%,176%,152%,26%,205%,57%,-512%
