Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,3,-4,2,-12,-0,-4,-0,2,1,-2,-2
  └─ Profit from operations,5.03,9.95,11.97,9.32,8.41,-11.45,-11.96,-4.32,-1.05,-7.10,-1.46
  └─ Receivables,-11.46,-11.46,-30.52,1.91,0.53,-10.52,24.18,8.64,3.50,-1.56,0.62
  └─ Inventory,-2.92,-2.92,-7.06,-0.72,-2.47,7.10,8.72,-0.57,-1.67,6.75,0.07
  └─ Payables,0.35,0.35,28.04,-18.08,-7.09,10.35,-22.38,-1.32,-0.67,-0.41,0.21
  └─ Loans Advances,1.09,0.00,1.10,-0.04,0.16,0.21,1.24,-0.64,1.08,-0.12,-0.55
  └─ Other WC items,11.81,2.21,-1.44,0.16,0.38,0.65,-0.10,0.66,0.03,-0.07,-0.65
  └─ Working capital changes,-1.12,-11.81,-9.89,-16.77,-8.48,7.80,11.66,6.77,2.27,4.60,-0.31
  └─ Direct taxes,-0.52,-1.97,0.00,-1.57,-0.23,-0.02,0.00,0.00,0.00,0.00,0.00
  └─ Other operating items,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Exceptional CF items,-0.01,0.00,0.00,-2.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-4,-0,-5,-20,-4,-0,1,0,1,1,1
  └─ Fixed assets purchased,0.00,-0.41,-4.36,-11.45,-5.51,-0.29,0.00,-0.10,0.00,0.00,0.00
  └─ Fixed assets sold,0.00,0.00,0.18,0.00,0.00,0.00,0.78,0.00,0.53,0.53,0.92
  └─ Investments purchased,0.00,-0.05,-0.51,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00
  └─ Interest received,0.00,0.24,0.10,0.04,0.08,0.06,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,-3.61,0.02,-0.05,-8.44,1.70,0.05,0.02,0.18,-0.03,0.55,0.00
Cash from Financing Activity,4,4,33,-2,5,3,-1,-3,-2,2,0
  └─ Proceeds from shares,3.00,0.00,33.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,3.96,0.00,3.61,1.97,9.95,8.60,5.34,3.94,0.17,2.17,1.86
  └─ Repayment of borrowings,0.00,0.00,0.00,-0.68,0.00,0.00,-1.75,-6.50,-1.60,0.00,-1.34
  └─ Interest paid fin,-3.25,-3.86,-3.65,-3.68,-4.92,-5.49,-4.57,-0.22,-0.08,-0.36,-0.34
  └─ Other financing items,0.00,7.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,3,-0,31,-34,1,-1,-0,-0,0,0,-1
  └─ Free Cash Flow,3,-4,-2,-23,-6,-4,0,2,2,-2,-1
  └─ CFO/OP,78%,-19%,17%,-120%,-1%,32%,2%,-27%,-51%,15%,11%
