Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,4459,5687,6230,6739,9868,7388,9703,5943,6883,10721,15597,22625
  └─ Profit from operations,4459,5687,6230,6739,0,0,0,0,0,0,0,0
  └─ Receivables,0,0,0,0,30339,0,0,0,0,0,0,0
  └─ Payables,0,0,0,0,-19702,0,0,0,0,0,0,0
  └─ Operating Deposits,0,0,0,0,-38,0,0,0,0,0,0,-30
  └─ Other WC items,0,0,0,0,-731,0,0,0,0,0,0,0
  └─ Working capital changes,0,0,0,0,9868,0,0,0,0,0,0,-30
  └─ Direct taxes,0,0,0,0,0,-278,-253,-195,-462,1392,-261,-195
  └─ Other operating items,0,0,0,0,0,7666,9956,6137,7346,9330,15858,22850
Cash from Investing Activity,-3514,-3962,-5177,-4421,-10182,-7789,-8952,-801,-10071,-13622,-13633,-23871
  └─ Fixed assets purchased,-108,-34,-48,-34,-45,-39,-61,-57,-88,-136,-301,-287
  └─ Fixed assets sold,0,1,0,1,2,2,1,1,2,2,4,3
  └─ Investments purchased,-41297,-45831,-142426,-60629,-58110,-106732,-91133,-98963,-112196,-127358,-117147,-132084
  └─ Investments sold,35105,38441,133221,51483,41765,92010,76947,93382,85880,97845,92209,94972
  └─ Investment income,0,0,4035,0,5627,6310,8341,0,0,0,0,0
  └─ Interest received,2866,3435,45,4730,0,0,0,10562,0,0,0,13978
  └─ Redemp n Canc of Shares,0,0,0,0,0,0,0,98,0,0,0,0
  └─ Acquisition of companies,0,0,0,0,0,0,0,-726,0,0,0,0
  └─ Other investing items,-82,26,-6,28,580,660,-3046,-5097,16331,16026,11603,-452
Cash from Financing Activity,-168,-212,-236,-196,-337,38,678,-238,1985,-403,1607,-275
  └─ Proceeds from shares,0,4,29,132,60,33,76,207,2031,74,106,258
  └─ Proceeds from borrowings,0,0,0,0,0,0,600,0,350,0,2000,749
  └─ Repayment of borrowings,0,0,0,0,0,0,0,0,0,0,0,-600
  └─ Interest paid fin,-168,-216,-264,-329,-396,0,0,-448,-399,-477,-499,-683
  └─ Share application money,0,0,0,1,-0,5,2,3,3,0,1,0
  └─ Application money refund,0,0,0,0,0,0,0,0,0,0,0,1
Net Cash Flow,777,1513,817,2122,-651,-364,1429,4904,-1203,-3304,3572,-1521
  └─ Free Cash Flow,4352,5654,6183,6706,9825,7351,9643,5887,6797,10587,15300,22341
  └─ CFO/OP,510%,597%,641%,627%,813%,672%,806%,789%,9190%,1444%,1543%,2014%
