Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1412,2122,902,1720,1071,2517,2447,2154,2137,3440,1823,3667
  └─ Profit from operations,1989,2027,1952,1651,1834,1815,2189,2459,3138,4327,3482,3618
  └─ Receivables,89,-26,-111,-183,229,398,-450,-319,-367,-174,-331,21
  └─ Inventory,170,-16,-783,-150,-579,380,-88,-863,-157,189,-836,39
  └─ Payables,-411,382,274,561,-149,138,496,756,-282,-449,100,168
  └─ Loans Advances,32,-3,-1,0,0,0,0,0,0,0,0,0
  └─ Other WC items,-98,-16,-102,88,-44,-122,504,243,22,-69,-198,252
  └─ Working capital changes,-218,321,-723,315,-543,795,462,-183,-784,-503,-1266,480
  └─ Direct taxes,-295,-391,-326,-246,-220,-92,-204,-122,-217,-384,-393,-431
  └─ Other operating items,0,166,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional CF items,-63,0,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activity,-796,-2226,-3368,-3891,-1027,-2817,-2342,-1172,-478,-704,-202,-1341
  └─ Fixed assets purchased,-637,-1621,-3319,-3102,-2293,-2836,-1190,-1846,-777,-730,-769,-1403
  └─ Fixed assets sold,7,6,55,35,19,31,34,30,14,57,38,48
  └─ Investments purchased,-80,-14,-223,-7,-2,-13,-90,-369,-3,-72,-6,-10
  └─ Investments sold,0,0,0,0,364,0,0,0,54,0,504,1
  └─ Subsidy received,0,0,155,122,86,17,0,0,0,0,0,0
  └─ Interest received,12,4,40,9,51,6,67,48,33,35,31,23
  └─ Dividends received,3,8,8,5,5,0,0,0,0,0,0,0
  └─ Acquisition of companies,0,-289,0,0,0,0,0,0,0,0,0,0
  └─ Inter corporate deposits,0,-380,330,-925,775,0,0,0,0,0,0,0
  └─ Other investing items,-100,61,-415,-27,-31,-21,-1163,965,200,7,0,0
Cash from Financing Activity,-684,-255,1895,2321,-62,472,152,-1081,-1692,-2659,-1647,-2177
  └─ Proceeds from shares,32,0,0,1476,0,0,0,0,0,0,0,0
  └─ Proceeds from borrowings,283,58,2218,1504,884,3200,1078,1998,500,0,557,0
  └─ Repayment of borrowings,-765,-88,-134,-343,-557,-1814,-1400,-2185,-1248,-1611,-1079,-803
  └─ Investment subsidy,2,0,0,0,0,0,0,0,0,0,0,0
  └─ Interest paid fin,-191,-95,-66,-132,-182,-223,-341,-453,-526,-525,-472,-423
  └─ Dividends paid,-45,-130,-124,-184,-207,-431,0,-222,-206,-286,-381,-539
  └─ Financial liabilities,0,0,0,0,0,-260,-265,-218,-211,-237,-272,-300
  └─ Other financing items,0,0,0,0,0,0,1080,0,0,0,0,-113
Net Cash Flow,-68,-358,-571,150,-18,173,257,-100,-34,76,-25,149
  └─ Free Cash Flow,781,507,-2361,-1348,-1203,-288,1291,337,1374,2766,1093,2312
  └─ CFO/OP,88%,125%,66%,118%,65%,133%,94%,88%,71%,86%,62%,99%
