Metric,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016
Cash from Operating Activity,1.17,2.30,1.09,-38.35,60.88
  └─ Profit from operations,8,7,4,3,3
  └─ Receivables,-5,-28,26,22,2
  └─ Inventory,-13,8,-18,-69,77
  └─ Payables,13,13,-8,8,-14
  └─ Loans Advances,1,-0,-4,-1,6
  └─ Operating investments,-1,-3,3,1,0
  └─ Operating borrowings,-0,7,-1,-2,3
  └─ Other WC items,-0,0,-1,0,-12
  └─ Working capital changes,-5,-3,-2,-41,61
  └─ Direct taxes,-1,-1,-1,-1,-0
  └─ Other operating items,0,0,0,0,-3
Cash from Investing Activity,-0.68,-1.83,-0.61,38.84,-58.03
  └─ Fixed assets purchased,0,-5,-2,0,-56
  └─ Fixed assets sold,0,0,0,0,0
  └─ Investments purchased,-1,0,0,0,0
  └─ Interest received,0,1,0,0,0
  └─ Other investing items,0,3,1,39,-2
Cash from Financing Activity,-0.49,-0.49,-0.51,-0.51,-0.51
  └─ Dividends paid,-0.49,-0.49,-0.51,-0.51,-0.51
Net Cash Flow,0.00,-0.02,-0.03,-0.02,2.34
  └─ Free Cash Flow,1.17,-2.78,-0.60,-38.34,4.63
  └─ CFO/OP,36%,48%,45%,-1065%,958%
