Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1,4,-3,-29,17,27
  └─ Profit from operations,1,6,14,14,25,55
  └─ Receivables,-2,-6,-12,-15,-2,-20
  └─ Inventory,0,0,0,0,-3,-3
  └─ Payables,3,4,-5,8,-2,12
  └─ Loans Advances,-0,0,0,-16,-4,-0
  └─ Operating borrowings,0,2,0,0,0,0
  └─ Other WC items,0,-1,2,-17,6,-17
  └─ Working capital changes,1,-2,-14,-39,-4,-28
  └─ Direct taxes,-0,-1,-3,-3,-4,-0
Cash from Investing Activity,-0,-2,2,52,-53,-36
  └─ Fixed assets purchased,-0.20,-1.75,0.00,-6.40,-13.81,-46.92
  └─ Investments purchased,0.00,0.00,0.00,0.00,-13.51,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,12.61
  └─ Interest received,0.00,0.00,0.00,0.00,0.75,2.76
  └─ Other investing items,0.00,0.00,2.38,58.69,-26.82,-4.24
Cash from Financing Activity,-1,0,-0,-1,25,26
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,42.56
  └─ Repayment of borrowings,-0.66,0.00,-0.23,0.00,-0.74,-18.48
  └─ Interest paid fin,-0.03,0.00,0.00,0.00,-0.09,-1.75
  └─ Dividends paid,0.00,0.00,0.00,-1.08,-1.29,-0.21
  └─ Other financing items,0.00,0.00,0.00,0.00,26.85,3.62
Net Cash Flow,0,2,-1,22,-12,17
  └─ Free Cash Flow,1,2,-3,-35,3,-20
  └─ CFO/OP,228%,76%,-4%,-130%,60%,49%
