Metric,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017
Cash from Operating Activity,-1.71,10.37,14.92,3.28,7.74,1.15
  └─ Profit from operations,1.61,1.51,1.56,0.48,0.91,0.13
  └─ Receivables,5.95,6.06,13.33,-2.83,0.07,10.63
  └─ Inventory,0.12,0.00,0.00,0.00,0.00,0.00
  └─ Loans Advances,-9.10,1.03,-14.91,0.89,0.50,0.14
  └─ Other WC items,-0.05,2.04,15.18,5.00,6.35,-9.59
  └─ Working capital changes,-3.08,9.13,13.60,3.06,6.91,1.18
  └─ Direct taxes,-0.24,-0.27,-0.24,-0.26,-0.08,-0.16
Cash from Investing Activity,-15.67,-32.41,-67.66,-3.71,-9.61,-1.39
  └─ Fixed assets purchased,-8.53,-17.34,-1.02,0.00,0.00,0.00
  └─ Fixed assets sold,0.00,0.00,0.22,0.00,0.31,0.09
  └─ Capital WIP,-7.14,-15.07,-13.15,-3.00,0.00,0.00
  └─ Investments purchased,0.00,0.00,-53.71,-0.22,0.00,0.00
  └─ Other investing items,0.00,0.00,0.00,-0.50,-9.91,-1.47
Cash from Financing Activity,18.89,20.56,52.81,0.46,1.89,0.13
  └─ Proceeds from shares,0.01,0.00,63.42,0.00,0.00,0.00
  └─ Proceeds from borrowings,19.60,3.37,-10.61,0.46,1.89,0.20
  └─ Repayment of borrowings,-0.72,0.00,0.00,0.00,0.00,-0.06
  └─ Other financing items,0.00,17.19,0.00,0.00,0.00,0.00
Net Cash Flow,1.51,-1.48,0.07,0.02,0.02,-0.11
  └─ Free Cash Flow,-17.38,-22.04,0.97,0.28,8.05,1.24
  └─ CFO/OP,-88%,560%,715%,373%,606%,222%
