Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-1,1,2,-3,9,2,-5
  └─ Profit from operations,0.85,2.42,3.91,2.60,2.02,3.56,6.80
  └─ Receivables,-0.40,-3.09,-0.40,0.00,0.00,0.00,0.00
  └─ Payables,-0.09,2.78,-0.75,0.00,0.00,0.00,0.00
  └─ Loans Advances,-1.03,-0.82,0.02,0.00,0.00,0.00,0.00
  └─ Other WC items,0.07,0.06,0.21,-5.25,6.52,-1.23,-11.86
  └─ Working capital changes,-1.45,-1.07,-0.92,-5.25,6.52,-1.23,-11.86
  └─ Direct taxes,-0.09,-0.43,-0.86,0.00,0.00,0.00,0.00
Cash from Investing Activity,-1,-1,-0,-0,-9,-10,-8
  └─ Fixed assets purchased,-1.10,-0.95,-0.36,-0.14,-8.95,-8.74,-16.77
  └─ Fixed assets sold,0.00,0.00,0.00,0.01,1.46,0.46,4.89
  └─ Investments purchased,-0.02,0.00,0.00,-0.04,-1.51,-2.43,-0.10
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,0.00,3.18
  └─ Interest received,0.00,0.00,0.00,0.15,0.38,0.47,0.95
Cash from Financing Activity,2,1,-1,3,2,5,18
  └─ Proceeds from shares,0.02,0.00,0.00,4.86,0.00,4.92,19.22
  └─ Proceeds from borrowings,2.00,0.92,0.00,0.00,2.20,0.06,0.00
  └─ Repayment of borrowings,0.00,0.00,-1.10,-2.09,0.00,0.00,-0.67
  └─ Interest paid fin,-0.28,-0.36,-0.25,0.00,0.00,0.00,0.00
  └─ Dividends paid,0.00,0.00,0.00,0.00,0.00,0.00,-0.23
Net Cash Flow,-0,1,0,0,2,-3,5
  └─ Free Cash Flow,-2,-0,2,-3,1,-6,-17
  └─ CFO/OP,-68%,56%,77%,-77%,287%,43%,-61%
