Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity,-94,30,5,66,35,83,-26,-7,38,55,95,54
  └─ Profit from operations,-54,-21,133,83,2,91,29,33,25,30,16,18
  └─ Receivables,-41,-30,-386,-211,17,-23,-35,-5,167,164,78,60
  └─ Inventory,3,2,-7,11,2,-0,1,-1,3,-0,5,0
  └─ Payables,-13,20,504,-5,-31,-24,34,-63,-70,-61,24,-27
  └─ Loans Advances,-19,-5,-2,-2,-1,-114,4,-4,3,2,-14,-6
  └─ Other WC items,47,74,-226,194,59,172,-50,26,-88,-77,-18,10
  └─ Working capital changes,-23,61,-117,-13,46,10,-45,-48,14,27,75,37
  └─ Direct taxes,-16,-11,-10,-3,-12,-17,-10,8,-1,-2,4,-1
Cash from Investing Activity,-29,8,22,1,4,5,7,11,25,-7,-11,-12
  └─ Fixed assets purchased,-79.04,-2.22,-6.32,-16.23,-6.71,-2.90,-6.12,-3.62,-1.67,-6.55,-10.66,-3.33
  └─ Fixed assets sold,17.76,4.58,16.03,8.11,0.72,0.26,0.33,1.93,16.40,1.22,0.00,0.11
  └─ Subsidy received,24.02,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,2.26,2.89,11.39,11.59,8.36,4.31,11.90,8.42,2.14,0.44,0.11,0.76
  └─ Invest in subsidiaries,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Redemp n Canc of Shares,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.00,6.00,0.00,0.00,0.00
  └─ Acquisition of companies,0.00,0.00,0.00,0.00,0.00,-0.32,-6.67,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,6.26,2.46,1.10,-2.72,0.84,3.74,7.29,4.35,2.05,-2.11,0.02,-9.96
Cash from Financing Activity,119,-47,-21,-17,-82,-95,17,-1,-68,-47,-94,-39
  └─ Proceeds from shares,0.00,12.34,20.10,29.38,1.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Redemption of debentures,0.00,0.00,0.00,-130.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,180.91,91.05,79.55,187.97,0.00,24.51,75.89,21.86,0.00,0.00,0.07,0.00
  └─ Repayment of borrowings,0.00,-10.65,0.00,0.00,-36.87,-106.12,-37.01,-1.17,-51.02,-39.14,-82.37,-36.02
  └─ Interest paid fin,-84.46,-139.67,-129.43,-103.92,-46.04,-12.99,-21.47,-20.66,-16.51,-6.81,-11.55,-3.10
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,-0.47,-0.61,-0.32,-0.61,-0.15,-0.12
  └─ Share application money,22.10,0.10,8.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,-0.01,0.00,0.00,0.00,-0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,-4,-9,6,51,-43,-6,-2,4,-5,2,-9,3
  └─ Free Cash Flow,-155,32,15,58,29,81,-32,-9,53,50,85,51
  └─ CFO/OP,88%,-45%,18%,112%,-200%,210%,52%,44%,-25%,3958%,-103%,827%
