Metric,Mar 2014,Mar 2015,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023
Cash from Operating Activity,6.96,4.56,,5.71,-10.00,6.45,10.83,-2.05,2.12
  └─ Profit from operations,5.60,6.53,,11.31,6.75,-3.45,-16.80,-20.41,-2.73
  └─ Receivables,0.48,-6.95,,-5.14,-8.08,-1.15,0.00,0.00,2.05
  └─ Inventory,-3.54,4.48,,1.68,-11.20,3.99,15.41,4.50,-1.87
  └─ Payables,-4.29,0.46,,1.39,-1.02,21.43,0.00,0.00,4.53
  └─ Loans Advances,0.63,-0.56,,0.00,0.00,0.00,12.81,2.05,0.75
  └─ Operating borrowings,8.36,1.06,,0.00,0.00,-0.50,0.07,-0.04,-0.26
  └─ Operating Deposits,0.00,0.00,,-2.03,2.54,0.00,0.00,0.00,0.00
  └─ Other WC items,-0.02,0.02,,0.11,1.01,-13.86,-0.66,11.85,-0.34
  └─ Working capital changes,1.63,-1.50,,-3.99,-16.75,9.91,27.63,18.36,4.85
  └─ Direct taxes,-0.27,-0.48,,-1.60,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-2.44,-6.49,,-7.36,-1.78,-4.23,-6.91,2.30,-0.50
  └─ Fixed assets purchased,-0.55,-7.96,,-7.64,-0.03,-0.01,-0.02,0.00,0.00
  └─ Fixed assets sold,0.00,0.42,,0.00,0.00,0.18,0.00,15.54,0.31
  └─ Investments purchased,-0.01,-0.18,,0.00,0.00,-0.04,0.00,0.00,0.00
  └─ Investments sold,0.01,0.00,,0.00,0.00,0.19,0.24,0.00,0.00
  └─ Interest received,0.22,0.34,,0.18,0.00,0.00,0.00,0.10,0.22
  └─ Other investing items,-2.13,0.90,,0.10,-1.75,-4.55,-7.13,-13.33,-1.02
Cash from Financing Activity,-4.32,1.73,,2.50,11.57,-3.08,-4.29,-0.10,-1.62
  └─ Proceeds from shares,0.00,1.52,,1.06,16.63,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,4.15,,5.63,0.00,0.21,0.00,0.00,0.00
  └─ Repayment of borrowings,-0.92,0.00,,0.00,-0.38,0.00,-4.17,-0.10,-1.32
  └─ Interest paid fin,-3.22,-3.94,,-4.13,-4.67,-3.28,-0.12,0.00,-0.30
  └─ Other financing items,-0.18,0.00,,-0.07,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0.20,-0.20,,0.85,-0.20,-0.85,-0.38,0.14,0.01
  └─ Free Cash Flow,6.41,-2.98,,-1.93,-10.03,6.62,10.81,13.49,2.43
  └─ CFO/OP,129%,80%,,65%,-150%,-104%,-60%,10%,-65%
