Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1,10,12,10,13,7,48,40,25,30,28,34
  └─ Profit from operations,18,17,25,30,29,35,42,40,26,32,46,51
  └─ Receivables,-2,-4,-2,-4,-10,10,-10,-6,-4,-5,-9,-9
  └─ Inventory,-7,4,-2,-5,-0,-9,0,-16,-13,-1,-16,0
  └─ Payables,-0,-4,-1,2,-1,3,16,27,10,3,8,-9
  └─ Loans Advances,-4,2,-0,-0,-0,-0,2,0,0,-0,-0,0
  └─ Other WC items,0,0,-0,-4,3,-21,7,-2,5,1,0,2
  └─ Working capital changes,-13,-3,-6,-12,-7,-18,16,3,-1,-2,-18,-16
  └─ Direct taxes,-4,-4,-7,-8,-9,-10,-10,-4,-0,-0,-0,-0
Cash from Investing Activity,-4,-3,-3,-7,-17,-70,-98,-52,2,-0,-4,-1
  └─ Fixed assets purchased,-7.03,-3.22,-4.36,-8.13,-17.33,-47.57,-125.22,-54.33,-0.93,-2.80,-6.92,-4.00
  └─ Fixed assets sold,0.69,0.14,0.13,0.07,0.10,0.22,0.17,0.11,0.00,0.03,0.03,1.29
  └─ Investments sold,2.07,0.23,0.04,0.05,0.00,0.00,0.02,0.00,0.00,0.46,0.00,0.00
  └─ Subsidy received,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.14,0.00
  └─ Interest received,0.32,0.06,0.14,0.14,0.13,0.79,0.51,0.14,0.20,0.23,0.19,0.08
  └─ Other investing items,0.06,0.05,1.00,1.19,0.53,-23.39,26.80,1.70,2.54,1.02,2.84,1.50
Cash from Financing Activity,3,-7,-9,-4,3,64,49,12,-26,-30,-24,-33
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.42,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,6.33,81.78,51.65,20.69,0.00,0.00,12.66,5.49
  └─ Repayment of borrowings,0.00,0.00,-7.23,-0.36,0.00,-12.03,0.00,0.00,-25.54,-33.44,-32.22,-28.62
  └─ Interest paid fin,-2.25,-2.10,-1.51,-1.19,-1.17,-1.57,-2.28,-8.45,-16.11,-12.89,-11.39,-9.27
  └─ Dividends paid,-1.99,-2.05,-0.26,-1.70,-1.70,-3.40,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,7.65,-2.38,0.00,-0.35,-0.35,-0.70,0.00,0.00,0.00,15.90,6.56,-0.29
Net Cash Flow,0,1,-0,-0,-0,1,-0,-0,0,-1,0,1
  └─ Free Cash Flow,-6,7,8,2,-4,-41,-77,-15,24,27,22,32
  └─ CFO/OP,27%,84%,75%,59%,74%,46%,134%,102%,87%,95%,60%,66%
