Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,2,5,-5,-8,49,-3,2,-15,7,8,60
  └─ Profit from operations,0.61,4.88,8.05,11.08,16.30,9.35,13.27,17.68,21.85,36.44,48.77
  └─ Receivables,-5.93,-5.93,-9.84,4.39,4.00,-13.95,-3.00,-11.50,-15.50,-7.89,-20.51
  └─ Payables,1.18,3.95,0.00,0.21,-0.60,-0.33,-2.28,8.95,4.26,14.72,47.13
  └─ Loans Advances,0.00,-0.08,-0.91,-25.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Operating investments,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Operating borrowings,0.00,0.00,-1.08,2.44,4.51,1.80,-2.93,0.05,5.95,4.50,12.83
  └─ Other WC items,6.49,2.64,0.17,0.52,25.96,1.68,-1.06,-27.70,-8.54,-36.34,-25.29
  └─ Working capital changes,1.78,0.57,-11.66,-17.48,33.86,-10.80,-9.27,-30.20,-13.83,-25.01,14.17
  └─ Direct taxes,-0.06,-0.56,-0.99,-1.45,-0.97,-1.26,-1.69,-2.87,-0.88,-2.94,-3.23
Cash from Investing Activity,-1,-6,-5,-0,-49,3,-0,1,-44,9,-71
  └─ Fixed assets purchased,-1,-3,-5,-1,-50,0,-1,-0,-41,-3,-75
  └─ Fixed assets sold,0,0,0,0,0,1,0,0,0,0,0
  └─ Investments purchased,0,0,0,0,0,0,0,0,-5,0,-0
  └─ Investments sold,0,0,0,0,0,0,0,0,0,8,0
  └─ Interest received,0,0,1,1,0,0,1,1,2,4,5
  └─ Other investing items,-0,-3,0,0,2,2,0,0,0,0,0
Cash from Financing Activity,0,1,19,-1,-1,-1,-2,18,41,-15,7
  └─ Proceeds from shares,0.00,0.00,19.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.10,1.53,0.00,0.00,0.10,0.82,0.00,0.00,2.61,0.00,14.18
  └─ Repayment of borrowings,0.00,0.00,0.00,-0.34,0.00,0.00,-0.80,-0.51,0.00,-14.70,0.00
  └─ Interest paid fin,-0.09,-0.33,-0.51,-0.38,-1.08,-1.30,-1.03,-1.46,-1.53,-1.95,-4.86
  └─ Dividends paid,0.00,0.00,0.00,0.00,-0.06,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Financial liabilities,0.00,0.00,0.00,0.00,-0.32,-0.35,-0.29,-0.34,0.00,-1.23,-2.61
  └─ Other financing items,0.00,0.00,0.00,0.00,0.07,0.08,0.17,20.41,40.22,2.70,0.00
Net Cash Flow,2,0,10,-9,-1,-0,-0,3,4,2,-4
  └─ Free Cash Flow,2,2,-10,-9,-1,-1,1,-16,-34,5,-16
  └─ CFO/OP,384%,108%,-45%,-61%,735%,-12%,36%,-71%,37%,30%,129%
