Metric,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018
Cash from Operating Activity,7.79,-27.94,37.32,20.50,-5.20,4.82,-1.58,-3.65,-3.76
  └─ Profit from operations,9.28,7.93,2.22,-3.06,-5.62,-6.34,-9.27,-5.01,-1.89
  └─ Receivables,-3.57,-14.43,2.42,17.26,-2.48,-9.27,15.76,12.12,-0.08
  └─ Inventory,-1.69,-13.96,15.10,3.64,5.45,2.38,1.54,2.31,0.03
  └─ Payables,6.54,-0.98,10.98,-0.78,1.66,14.38,-8.45,-13.36,-1.62
  └─ Loans Advances,0.00,-4.79,5.89,0.90,-0.99,-1.10,-0.29,0.00,0.00
  └─ Operating Deposits,0.00,0.00,0.00,0.00,-2.79,3.61,-0.24,0.06,0.00
  └─ Other WC items,0.00,-0.07,1.33,2.82,-0.20,0.36,-0.59,-1.02,-0.28
  └─ Working capital changes,1.28,-34.23,35.72,23.84,0.65,10.36,7.72,0.11,-1.95
  └─ Direct taxes,-2.77,-1.64,-0.62,-0.28,-0.23,0.81,-0.03,1.26,0.07
Cash from Investing Activity,-4.17,-1.38,-37.87,-1.04,0.24,6.43,0.76,1.35,0.80
  └─ Fixed assets purchased,-3.41,-2.56,-34.49,-1.25,-0.24,-0.08,-0.04,0.00,0.00
  └─ Fixed assets sold,0.06,0.11,0.03,0.04,0.10,6.17,0.26,1.07,0.82
  └─ Investments purchased,-1.00,0.00,-0.25,-0.07,0.00,0.00,0.00,0.00,-0.04
  └─ Investments sold,0.00,1.00,0.00,0.00,0.00,0.00,0.48,0.08,0.00
  └─ Interest received,0.07,0.11,0.23,0.24,0.38,0.33,0.05,0.21,0.02
  └─ Dividends received,0.11,0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00
  └─ Other investing items,0.00,-0.05,-3.39,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,-3.45,30.05,0.95,-18.51,3.05,-12.82,-0.42,2.08,2.97
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,0.43,0.47,0.00,0.00
  └─ Proceeds from borrowings,0.17,36.32,9.48,-1.82,10.12,0.00,3.58,3.22,3.44
  └─ Repayment of borrowings,-0.60,0.00,0.00,0.00,0.00,-9.96,-1.08,0.00,0.00
  └─ Interest paid fin,-1.40,-3.33,-6.64,-7.10,-7.07,-7.16,-3.45,-1.14,-0.47
  └─ Dividends paid,-1.38,-1.69,-1.15,0.00,0.00,-0.04,-0.05,-0.04,-0.06
  └─ Financial liabilities,0.00,0.00,0.00,-14.58,0.00,0.00,0.00,0.00,0.00
  └─ Share application money,0.00,0.00,0.00,0.00,0.00,0.40,-0.17,0.00,0.00
  └─ Other financing items,-0.24,-1.25,-0.74,4.99,0.00,3.51,0.28,0.04,0.06
Net Cash Flow,0.17,0.73,0.40,0.95,-1.91,-1.57,-1.24,-0.22,0.01
  └─ Free Cash Flow,4.44,-30.39,2.86,19.29,-5.34,10.91,-1.36,-2.58,-2.94
  └─ CFO/OP,169%,-406%,-1103%,-520%,77%,-69%,16%,90%,135%
