Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0,8,-24,3,-7,19
  └─ Profit from operations,0.46,1.52,10.91,10.80,20.35,30.79
  └─ Receivables,-4.81,-6.77,-11.29,-4.41,-1.08,-19.07
  └─ Inventory,0.14,-0.14,0.31,-0.27,-2.50,-6.04
  └─ Payables,-0.94,0.14,-0.10,-0.86,-5.75,4.06
  └─ Loans Advances,0.53,0.39,0.10,0.26,-2.19,0.00
  └─ Other WC items,4.40,12.70,-23.62,-2.32,-15.13,9.53
  └─ Working capital changes,-0.68,6.32,-34.62,-7.60,-26.66,-11.52
  └─ Direct taxes,0.00,0.00,0.00,-0.40,-0.40,-0.72
Cash from Investing Activity,-4,-7,-4,-5,-17,-23
  └─ Fixed assets purchased,-3.50,-6.76,-4.65,-3.51,-18.38,-25.20
  └─ Fixed assets sold,0.00,0.11,0.00,0.05,7.24,0.23
  └─ Capital WIP,0.00,0.00,0.00,-1.43,-6.15,0.00
  └─ Interest received,0.00,0.00,0.21,0.43,0.08,0.08
  └─ Investment in group cos,0.00,0.00,0.00,0.00,0.00,-0.01
  └─ Other investing items,0.00,-0.03,0.58,-0.57,0.58,1.86
Cash from Financing Activity,4,-2,28,10,41,-18
  └─ Proceeds from shares,0.00,0.00,0.00,48.29,26.21,0.00
  └─ Proceeds from debentures,0.00,0.00,13.85,0.00,0.00,0.00
  └─ Proceeds from borrowings,5.95,0.00,21.24,0.00,2.73,9.05
  └─ Repayment of borrowings,-0.20,-0.32,-5.60,-36.77,0.00,0.00
  └─ Interest paid fin,-1.31,-1.53,-1.86,-1.31,-0.27,-0.19
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,-0.71
  └─ Other financing items,0.00,0.00,-0.09,0.00,11.88,-26.21
Net Cash Flow,1,-1,-0,8,17,-23
  └─ Free Cash Flow,-4,1,-28,-2,-24,-6
  └─ CFO/OP,-122%,-1170%,-210%,30%,-40%,64%
