Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0.64,1.58,0.87,2.23,5.08,2.51
  └─ Profit from operations,0.93,1.94,1.59,5.91,6.55,6.33
  └─ Receivables,0.03,-0.12,-0.01,-0.01,0.06,-0.77
  └─ Payables,0.27,0.37,-0.21,-0.07,0.24,-0.12
  └─ Loans Advances,-0.32,-2.02,0.28,0.28,-0.53,-1.21
  └─ Other WC items,-0.24,1.47,-0.60,-3.18,-0.01,-0.30
  └─ Working capital changes,-0.27,-0.30,-0.55,-2.97,-0.24,-2.40
  └─ Direct taxes,-0.02,-0.06,-0.17,-0.71,-1.22,-1.41
Cash from Investing Activity,-0.10,-1.96,-0.90,-5.26,-7.68,-14.35
  └─ Fixed assets purchased,-0.17,-0.52,-2.37,-3.14,-1.60,-8.81
  └─ Fixed assets sold,0.00,0.00,0.00,0.10,0.00,0.09
  └─ Capital WIP,0.00,-1.57,-0.06,-1.49,-7.12,-5.86
  └─ Investments purchased,0.00,0.00,0.00,-1.46,0.00,0.00
  └─ Investments sold,0.00,0.00,1.40,0.50,0.37,0.00
  └─ Interest received,0.00,0.12,0.14,0.10,0.67,1.26
  └─ Dividends received,0.06,0.00,0.00,0.01,0.00,0.00
  └─ Other investing items,0.00,0.00,0.00,0.12,0.00,-1.03
Cash from Financing Activity,-0.42,1.49,-0.50,4.28,28.66,1.26
  └─ Proceeds from shares,0.00,0.95,0.41,4.38,32.52,0.00
  └─ Proceeds from borrowings,0.00,1.27,0.00,0.32,0.00,1.33
  └─ Repayment of borrowings,-0.34,-1.10,-0.74,0.00,-0.09,0.00
  └─ Interest paid fin,0.00,-0.10,-0.18,-0.41,-0.32,-0.07
  └─ Dividends paid,-0.08,0.00,0.00,0.00,0.00,0.00
  └─ Share application money,0.00,0.48,0.00,0.00,0.00,0.00
  └─ Other financing items,0.00,0.00,0.00,0.00,-3.45,0.00
Net Cash Flow,0.12,1.11,-0.53,1.26,26.07,-10.58
  └─ Free Cash Flow,0.47,-0.51,-1.56,-2.30,-3.64,-12.07
  └─ CFO/OP,236%,109%,66%,48%,92%,64%
