Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,12,0,1,5,36,-2,8,10,10,7,14,21
  └─ Profit from operations,2.24,3.32,4.91,3.74,11.28,8.81,11.54,6.03,12.83,14.89,15.27,14.70
  └─ Receivables,14.81,1.06,-1.05,3.26,-6.28,-0.34,-5.49,6.22,-1.89,5.53,-3.52,-0.69
  └─ Inventory,7.48,-1.79,-0.40,-6.79,4.63,0.27,-3.23,2.56,-0.63,-1.33,1.21,0.64
  └─ Payables,-0.49,-2.05,2.77,6.71,7.16,-6.41,4.26,0.58,-1.13,-7.65,1.44,2.60
  └─ Loans Advances,-4.69,2.00,-2.67,-1.38,30.98,1.85,0.94,-0.98,1.66,-0.09,0.00,-0.01
  └─ Operating Deposits,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,-0.09
  └─ Other WC items,-7.83,-1.08,0.98,-0.17,-7.65,-3.72,1.98,-2.84,1.69,-2.20,1.94,6.34
  └─ Working capital changes,9.28,-1.85,-0.37,1.63,28.84,-8.35,-1.54,5.55,-0.28,-5.74,1.08,8.79
  └─ Direct taxes,0.06,-1.30,-3.60,-0.75,-3.87,-2.08,-2.08,-1.87,-2.74,-1.73,-2.67,-2.96
Cash from Investing Activity,3,2,0,-4,-36,10,-4,2,-2,-2,-6,-13
  └─ Fixed assets purchased,-1.41,-1.59,-2.27,-3.87,-5.45,-3.18,-7.06,-1.95,-2.67,-2.71,-5.95,-13.46
  └─ Fixed assets sold,0.25,0.09,0.12,0.21,0.07,0.02,0.04,1.90,0.05,0.29,0.37,0.19
  └─ Investments purchased,-1.14,-0.10,0.00,-3.03,-32.08,0.00,0.00,0.00,0.00,-0.25,-2.26,0.00
  └─ Investments sold,2.44,0.70,0.01,0.00,0.09,12.99,2.08,0.07,0.38,0.00,0.00,0.09
  └─ Investment income,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,2.40,3.02,2.21,2.41,1.42,0.18,0.04,0.33,0.13,0.17,0.11,0.08
  └─ Dividends received,0.00,0.01,0.00,0.02,0.00,0.02,0.01,0.28,0.00,0.00,0.00,0.00
  └─ Redemp n Canc of Shares,0.00,0.00,0.00,0.00,0.25,0.19,0.83,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,0.03,-0.01,0.01,0.07,0.06,1.02,0.00,0.00,1.75,0.00
Cash from Financing Activity,-12,-2,-1,-1,-0,-8,-4,-10,-8,-5,-8,-6
  └─ Proceeds from borrowings,0.00,0.01,0.08,0.43,1.54,16.84,0.00,1.81,0.00,0.00,1.94,0.00
  └─ Repayment of borrowings,-7.63,-0.27,-0.01,0.00,0.00,-0.60,-2.47,0.00,-6.62,-3.92,0.00,-3.46
  └─ Interest paid fin,-0.35,-0.11,-0.05,-0.12,-0.09,-0.40,-1.26,-0.25,-0.95,-0.65,-0.76,-0.60
  └─ Dividends paid,-0.86,-1.73,0.00,-0.86,-0.86,-18.14,0.00,-0.86,-0.79,-0.79,-0.79,-0.77
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,-0.64,-0.60,-0.53,-0.12,-0.02,-0.74,-1.40
  └─ Other financing items,-3.15,-0.35,-0.75,-0.18,-1.08,-5.11,0.00,-10.37,0.00,0.00,-7.50,0.00
Net Cash Flow,2,-0,0,-0,0,1,-0,1,-1,-0,-0,1
  └─ Free Cash Flow,10,-1,-1,1,31,-5,1,10,7,5,8,7
  └─ CFO/OP,396%,30%,109%,158%,358%,5%,87%,195%,99%,62%,107%,165%
