Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-15.85,-6.91,3.00,-2.74,10.39,6.09,22.38,3.89,-5.03,0.16,3.59
  └─ Profit from operations,1.24,0.56,0.93,-3.06,4.48,2.03,11.88,10.67,16.85,10.01,6.79
  └─ Receivables,0.22,-0.12,0.05,-1.11,-1.69,1.65,-0.22,-0.06,1.26,-0.44,-0.16
  └─ Payables,0.00,-6.97,2.84,5.91,5.03,0.76,25.94,-2.42,16.39,-22.13,2.69
  └─ Operating investments,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.41,1.52,-0.47,-0.93
  └─ Other WC items,-16.66,0.46,-0.64,-4.21,4.84,0.72,-11.56,-10.28,-38.27,16.19,-3.65
  └─ Working capital changes,-16.44,-6.63,2.24,0.59,8.18,3.13,14.17,-4.34,-19.10,-6.85,-2.05
  └─ Direct taxes,-0.64,-0.84,-0.17,-0.27,-2.27,0.00,-3.67,-2.44,-2.78,-3.00,-1.15
  └─ Other operating items,0.00,0.00,0.00,0.00,0.00,0.93,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-0.15,7.52,-3.52,-3.19,-2.83,-12.14,-14.10,-2.58,-0.35,-0.70,-1.01
  └─ Fixed assets purchased,-0.15,-4.17,0.00,0.00,-0.27,-1.98,0.00,-2.64,-0.36,-0.71,-1.01
  └─ Fixed assets sold,0.00,0.00,5.87,5.01,0.00,0.00,0.42,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Dividends received,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.01,0.00
  └─ Redemp n Canc of Shares,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,11.69,-9.38,-8.36,-2.56,-10.17,-14.52,0.00,0.00,0.00,0.00
Cash from Financing Activity,0.00,0.00,0.00,-0.02,0.81,0.50,-0.16,4.59,-6.30,-2.37,-1.40
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.84,0.72,0.05,5.24,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,-0.09,0.00,0.00,-4.18,-0.60,-0.36
  └─ Interest paid fin,0.00,0.00,0.00,-0.02,-0.04,-0.13,-0.20,-0.18,-1.47,-1.11,-0.34
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.47,-0.65,-0.66,-0.71
Net Cash Flow,-16.01,0.61,-0.52,-5.95,8.37,-5.56,8.13,5.90,-11.67,-2.91,1.18
  └─ Free Cash Flow,-16.00,-11.08,8.87,2.27,10.12,4.11,22.80,1.25,-5.39,-0.55,2.58
  └─ CFO/OP,-1021%,-963%,305%,89%,271%,111%,213%,60%,-14%,30%,70%
