Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0,-0,-16,-5,7,-1,2,-2,3,3,-2
  └─ Profit from operations,0.00,4.43,4.99,5.26,5.59,4.00,4.33,3.49,3.21,2.93,12.31
  └─ Receivables,0.00,-0.26,-0.14,-4.94,-3.78,-5.39,-3.29,-1.74,1.56,-0.91,-4.57
  └─ Inventory,0.00,-4.59,-18.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.13
  └─ Payables,0.00,0.13,0.08,0.28,1.48,-0.04,0.03,0.63,1.10,1.03,5.45
  └─ Loans Advances,0.00,-1.51,0.25,-6.33,2.85,-0.51,0.98,-5.00,-0.42,0.53,-2.21
  └─ Other WC items,0.00,1.99,-2.00,1.29,1.32,1.68,0.14,0.29,-2.16,-1.01,3.02
  └─ Working capital changes,0.00,-4.24,-20.51,-9.70,1.87,-4.26,-2.15,-5.83,0.08,-0.37,-14.45
  └─ Direct taxes,0.00,-0.47,-0.63,-0.27,-0.69,-0.45,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,0,-2,-3,-5,-7,-1,-1,-1,-16,-13,-5
  └─ Fixed assets purchased,0.00,-1.97,-3.82,-0.27,-0.28,-0.06,-0.14,-0.04,-0.14,-48.54,-1.32
  └─ Fixed assets sold,0.00,0.00,0.00,0.57,0.00,0.29,0.23,0.00,0.00,0.00,0.00
  └─ Capital WIP,0.00,-0.99,1.21,-7.19,-7.57,-1.88,-1.72,-1.53,-15.74,35.85,0.00
  └─ Investments purchased,0.00,0.00,-1.32,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,1.36,0.00,0.00,0.00,0.03,0.00,0.00,0.00
  └─ Other investing items,0.00,0.48,0.70,0.76,0.53,0.56,0.53,0.22,0.11,0.13,-3.53
Cash from Financing Activity,0,2,7,7,1,2,-1,3,14,9,7
  └─ Proceeds from shares,0.00,4.03,7.00,6.87,2.38,0.00,0.00,0.00,29.73,12.83,0.00
  └─ Proceeds from borrowings,0.00,0.90,4.58,0.70,1.33,4.01,2.65,6.47,0.00,1.12,10.15
  └─ Repayment of borrowings,0.00,-0.08,-2.10,0.00,0.00,0.00,-1.38,-1.49,-13.34,-3.00,0.00
  └─ Interest paid fin,0.00,-2.41,-2.60,-2.88,-2.92,-2.33,-2.37,-2.22,-2.17,-2.24,-3.57
  └─ Other financing items,0.00,0.00,0.00,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0,-0,-13,-2,0,-0,-0,-1,2,-1,-0
  └─ Free Cash Flow,0,-3,-19,-12,-1,-2,1,-4,-13,-10,-3
  └─ CFO/OP,0%,4%,-316%,-86%,136%,-7%,50%,-66%,101%,86%,-41%
