Metric,Mar 2018
Cash from Operating Activity,1.68
  └─ Profit from operations,-0.20
  └─ Receivables,0.01
  └─ Payables,0.04
  └─ Loans Advances,1.83
  └─ Working capital changes,1.88
Cash from Investing Activity,-4.66
  └─ Investments purchased,-4.66
Cash from Financing Activity,3.00
  └─ Proceeds from shares,3.00
Net Cash Flow,0.02
  └─ Free Cash Flow,1.68
  └─ CFO/OP,933%
