Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,3,5,-7,5,-17,30,25,-35,-96,18,51,-109
  └─ Profit from operations,9,18,22,26,18,11,23,50,59,60,39,44
  └─ Receivables,-7,-12,-9,-5,-26,-8,20,-53,-127,16,-27,-59
  └─ Inventory,-5,-6,-20,17,-17,-3,-19,-28,-96,65,4,-4
  └─ Payables,7,2,0,-11,15,40,-9,19,147,13,58,-23
  └─ Other WC items,0,5,3,-18,-2,-11,11,-19,-71,-123,-17,-64
  └─ Working capital changes,-5,-12,-26,-17,-31,19,3,-81,-147,-29,18,-149
  └─ Direct taxes,-0,-1,-3,-4,-5,-1,-1,-4,-8,-13,-6,-3
Cash from Investing Activity,-7,-2,-1,-9,-3,-7,-10,-9,-53,-1,3,-9
  └─ Fixed assets purchased,-6.72,-2.56,-12.87,-10.56,-3.18,-6.61,-11.22,-13.34,-60.02,-13.49,-13.90,-7.58
  └─ Fixed assets sold,1.17,0.26,0.05,0.08,0.08,0.00,0.05,2.59,10.24,4.82,13.99,3.01
  └─ Investments purchased,-9.87,0.00,0.00,-0.22,-0.22,0.00,-0.36,-0.45,0.00,0.00,-4.50,-0.88
  └─ Investments sold,0.00,0.58,10.05,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,1.04
  └─ Interest received,0.00,0.00,0.53,1.24,0.61,1.40,1.36,1.97,0.37,0.53,0.17,1.33
  └─ Invest in subsidiaries,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.13
  └─ Investment in group cos,0.00,0.00,0.00,0.00,-2.45,0.00,0.00,-0.65,0.00,0.00,0.00,0.00
  └─ Redemp n Canc of Shares,0.00,0.00,1.12,0.50,2.45,0.00,0.00,0.65,1.66,7.36,7.04,0.00
  └─ Acquisition of companies,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,-5.46,0.00,-0.20,0.00
  └─ Other investing items,8.58,0.22,0.00,0.00,0.00,-1.62,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,9,-5,10,6,17,-17,-6,41,143,-13,-66,118
  └─ Proceeds from shares,1,6,18,7,0,0,0,0,71,78,8,93
  └─ Proceeds from borrowings,0,0,0,0,26,0,2,53,55,0,0,41
  └─ Repayment of borrowings,0,0,0,0,0,-7,0,0,0,-48,-56,0
  └─ Interest paid fin,-5,-6,-8,-6,-9,-10,-8,-11,-20,-21,-12,-12
  └─ Dividends paid,0,0,0,0,0,0,0,-1,0,0,0,0
  └─ Other financing items,13,-5,-1,6,0,0,0,0,38,-21,-5,-4
Net Cash Flow,5,-1,1,2,-3,6,9,-3,-6,5,-12,-0
  └─ Free Cash Flow,-2,3,-20,-6,-20,23,14,-46,-146,9,51,-113
  └─ CFO/OP,65%,41%,-19%,41%,-75%,351%,139%,-75%,-172%,53%,196%,-622%
