Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,2,-3,-41,-12,20,-37,31,-2,15,25,33,44
  └─ Profit from operations,10,-5,3,6,21,22,16,29,38,29,43,62
  └─ Receivables,29,-8,-45,-38,-84,60,34,-77,57,-63,17,-22
  └─ Inventory,17,1,-33,-2,7,-17,28,1,-41,14,2,-19
  └─ Payables,-53,9,35,23,93,-87,-61,88,-45,50,-26,33
  └─ Other WC items,0,0,0,-1,-12,-13,17,-37,8,-2,1,-5
  └─ Working capital changes,-7,2,-44,-17,3,-57,18,-25,-21,-2,-6,-13
  └─ Direct taxes,-1,-0,0,-0,-5,-1,-2,-5,-2,-3,-4,-4
Cash from Investing Activity,2,9,5,11,-5,45,-17,18,-4,-3,-14,-7
  └─ Fixed assets purchased,-5.27,-4.77,-22.97,-13.30,-3.82,-5.23,-2.05,-1.38,-5.27,-4.21,-3.80,-6.37
  └─ Fixed assets sold,7.19,0.19,0.17,0.07,47.12,0.58,0.30,15.85,1.34,2.03,3.00,0.39
  └─ Investments purchased,-6.76,0.00,0.00,0.00,0.00,0.00,-1.62,-4.88,-1.33,0.00,0.00,0.00
  └─ Investments sold,0.00,7.07,22.26,19.44,0.00,0.00,0.00,0.00,0.00,8.75,0.00,0.00
  └─ Interest received,0.30,0.45,0.38,0.39,1.17,2.64,2.44,2.92,4.89,5.05,6.02,1.29
  └─ Dividends received,6.40,6.40,5.50,4.28,2.86,0.00,0.94,0.00,0.31,0.97,0.97,5.85
  └─ Invest in subsidiaries,0.00,0.00,0.00,0.00,-5.17,0.00,0.00,0.00,0.00,0.00,0.00,-9.84
  └─ Other investing items,0.00,0.00,0.00,0.00,-47.17,46.73,-16.77,5.11,-4.08,-15.27,-20.68,1.73
Cash from Financing Activity,-11,4,22,-4,-12,-18,-12,-18,-13,-20,-17,-19
  └─ Proceeds from borrowings,0.00,11.77,29.06,9.37,1.60,0.00,0.60,0.00,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,-0.66,0.00,0.00,0.00,-2.22,-3.58,-1.17,-6.56,-0.24,-3.03,0.00,0.00
  └─ Interest paid fin,-6.29,-5.29,-6.00,-8.34,-8.13,-8.07,-4.98,-5.25,-8.26,-10.12,-10.42,-10.45
  └─ Dividends paid,-3.68,-2.86,-2.85,-2.85,-2.85,-1.91,-1.98,-2.37,-0.99,-2.37,-2.37,-3.96
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,-4.39,-4.01,-4.06,-3.96,-4.40,-4.57,-4.61
  └─ Other financing items,0.00,0.00,2.06,-2.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,-6,10,-13,-5,3,-10,3,-2,-3,2,2,18
  └─ Free Cash Flow,4,-8,-64,-25,63,-42,29,13,11,22,33,38
  └─ CFO/OP,326%,43%,-1191%,-1130%,832%,-312%,378%,16%,65%,99%,103%,123%
