Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,236,203,361,537,601,1223,1569,1314,1834,158,425,656
  └─ Profit from operations,748,918,564,766,1077,1466,1384,1773,1805,1900,680,911
  └─ Receivables,-393,-783,-216,-125,-556,-327,36,-182,-318,-222,-34,-62
  └─ Inventory,-102,-82,-124,-100,-63,-149,95,-145,-193,-303,18,1
  └─ Payables,195,381,0,0,0,0,0,0,0,0,0,61
  └─ Loans Advances,0,0,11,0,0,0,0,0,0,0,0,0
  └─ Other WC items,-190,-198,171,49,197,298,65,-75,599,-1146,-124,-96
  └─ Working capital changes,-490,-681,-159,-176,-422,-177,196,-402,88,-1671,-140,-95
  └─ Direct taxes,0,-34,-44,-52,-54,-66,-11,-57,-59,-71,-115,-160
  └─ Advance tax,-22,0,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activity,-439,-775,-1136,-522,-702,-658,-333,-563,-951,-878,6015,-288
  └─ Fixed assets purchased,-417,-760,-932,-520,-578,-531,-424,-548,-848,-806,-357,-478
  └─ Fixed assets sold,5,22,6,5,40,22,37,4,9,47,2,1
  └─ Investments purchased,-65,0,-37,0,0,-9,-13,0,-5,0,-8,0
  └─ Investments sold,0,61,57,18,22,0,0,17,0,8,8,0
  └─ Interest received,10,7,4,2,8,4,3,2,2,1,64,68
  └─ Dividends received,0,1,0,0,0,1,0,1,0,0,0,0
  └─ Investment in group cos,0,0,0,0,0,0,0,-32,-114,-135,-73,0
  └─ Redemp n Canc of Shares,0,0,0,0,0,0,65,0,0,0,0,0
  └─ Acquisition of companies,0,0,-251,0,-185,-233,0,-15,-17,0,0,0
  └─ Other investing items,27,-106,16,-28,-11,88,-3,7,21,6,6378,121
Cash from Financing Activity,203,578,654,46,134,-675,-1116,-686,-817,1053,-6358,-304
  └─ Proceeds from shares,236,1720,8,681,2,1,1,0,0,0,3,2
  └─ Proceeds from borrowings,0,781,0,0,293,346,190,187,189,1811,188,165
  └─ Repayment of borrowings,0,0,0,0,0,-274,-809,-367,-244,0,-217,-153
  └─ Interest paid fin,-80,-89,-174,-177,-175,-200,-163,-122,-149,-210,-57,-53
  └─ Dividends paid,-17,-49,-10,-30,0,-10,-9,-20,-27,-22,-6175,-55
  └─ Financial liabilities,0,0,0,0,0,-290,-325,-337,-445,-481,-114,-131
  └─ Other financing items,63,-1784,831,-428,15,-249,-1,-27,-141,-45,14,-80
Net Cash Flow,-1,5,-122,61,33,-110,120,65,66,332,82,63
  └─ Free Cash Flow,-176,-536,-565,23,64,715,1183,770,995,-601,70,179
  └─ CFO/OP,51%,53%,116%,93%,61%,88%,143%,89%,424%,40%,72%,94%
