Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-5.22,9.65,-6.08,0.16,-1.21,3.21,-13.55,32.65,43.95,-34.80
  └─ Profit from operations,1.36,1.95,0.25,0.00,0.21,7.52,12.26,44.78,5.70,-0.91
  └─ Receivables,-1.40,-2.44,-8.85,12.67,0.00,-0.02,-1.53,-9.00,10.43,0.09
  └─ Inventory,-35.41,28.95,2.59,-3.85,-2.98,-13.57,-18.07,-2.54,20.02,-29.87
  └─ Payables,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.88
  └─ Loans Advances,16.13,-7.91,3.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,14.53,-10.38,-2.96,-8.30,1.55,10.65,-4.30,1.28,8.39,-5.73
  └─ Working capital changes,-6.15,8.23,-6.03,0.52,-1.42,-2.94,-23.90,-10.27,38.83,-33.63
  └─ Direct taxes,-0.43,-0.52,-0.30,-0.35,0.00,-1.37,-1.91,-1.86,-0.58,-0.25
Cash from Investing Activity,0.63,-10.26,5.85,3.41,0.09,-1.34,12.17,-29.68,-38.03,15.31
  └─ Fixed assets purchased,-0.24,-1.20,-0.19,-0.69,-0.39,-0.02,-0.23,-0.55,-0.02,-0.18
  └─ Fixed assets sold,0.01,0.13,0.00,0.05,0.02,0.00,0.00,0.00,0.01,0.01
  └─ Investments purchased,0.00,-9.22,0.00,0.00,0.00,-1.46,0.00,-1.34,-28.66,-16.30
  └─ Investments sold,0.00,0.00,5.99,3.74,0.34,0.00,0.57,0.33,20.03,4.62
  └─ Interest received,0.25,0.02,0.05,0.31,0.12,0.14,0.32,2.24,3.25,3.42
  └─ Other investing items,0.61,0.00,0.00,0.00,0.00,0.00,11.51,-30.37,-32.63,23.75
Cash from Financing Activity,-0.01,-0.28,-0.05,-0.08,-0.08,-0.06,-0.67,43.48,-10.19,20.04
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.97,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.90
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.94,-8.70,0.00
  └─ Interest paid fin,-0.01,-0.28,-0.05,-0.08,-0.08,-0.06,-0.48,-1.55,-1.49,-1.01
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.00,-0.19,0.00,0.00,-0.86
Net Cash Flow,-4.60,-0.89,-0.27,3.49,-1.21,1.80,-2.05,46.45,-4.27,0.55
  └─ Free Cash Flow,-5.45,8.58,-6.27,-0.48,-1.58,3.19,-13.78,32.10,43.94,-34.97
  └─ CFO/OP,-352%,516%,-2627%,-464%,-576%,61%,-95%,524%,-15904%,7198%
