Metric,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017
Cash from Operating Activity,0.98,3.00,4.00,0.34,6.46
  └─ Profit from operations,0.06,0.10,0.10,0.13,-0.39
  └─ Receivables,5.69,2.58,5.17,-0.13,0.13
  └─ Inventory,-0.05,0.18,0.26,0.45,0.06
  └─ Payables,0.83,-7.55,-4.08,-0.68,1.40
  └─ Loans Advances,-5.53,7.70,2.82,0.79,5.01
  └─ Other WC items,-0.01,0.00,-0.27,-0.21,0.25
  └─ Working capital changes,0.93,2.91,3.91,0.22,6.85
  └─ Direct taxes,-0.01,-0.01,0.00,0.00,0.00
Cash from Investing Activity,0.00,-0.45,-2.99,0.86,-8.48
  └─ Fixed assets purchased,0.00,-0.43,0.00,-0.40,-0.27
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.40
  └─ Investments purchased,0.00,0.00,0.00,0.00,-9.10
  └─ Investments sold,0.00,0.00,-2.99,1.26,0.00
  └─ Interest received,0.00,0.00,0.00,0.00,0.49
  └─ Other investing items,0.00,-0.02,0.00,0.00,0.00
Cash from Financing Activity,-1.07,-2.45,-0.10,-0.11,-0.03
  └─ Application money refund,-1.07,-2.70,0.00,0.00,0.00
  └─ Other financing items,0.00,0.25,-0.10,-0.11,-0.03
Net Cash Flow,-0.09,0.10,0.91,1.09,-2.05
  └─ Free Cash Flow,0.98,2.57,4.00,-0.06,6.59
  └─ CFO/OP,-521%,-971%,-769%,486%,6460%
