Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,2.07,3.74,4.42,19.95,1.15,16.87,15.12,-2.38,3.44
  └─ Profit from operations,5.09,5.12,5.05,5.12,5.43,-1.37,2.26,18.96,6.07
  └─ Receivables,-4.32,-5.96,12.18,-11.27,9.96,-8.91,2.70,3.29,-0.83
  └─ Inventory,-3.78,-2.80,1.50,0.16,-7.06,1.29,3.06,-6.88,5.23
  └─ Payables,7.36,9.66,-11.85,11.56,0.77,10.51,-4.55,-6.50,5.57
  └─ Loans Advances,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00
  └─ Other WC items,-1.91,-0.85,-1.40,15.61,-6.85,15.35,11.66,-11.22,-12.59
  └─ Working capital changes,-2.65,0.05,0.43,16.07,-3.18,18.24,12.87,-21.34,-2.63
  └─ Direct taxes,-0.37,-1.44,-1.06,-1.23,-1.10,0.00,0.00,0.00,0.00
Cash from Investing Activity,-2.35,-2.19,-2.04,-22.19,-25.41,-4.18,-0.90,-7.11,0.87
  └─ Fixed assets purchased,-2.88,-2.07,-2.40,-21.80,-25.51,-4.59,-0.85,-6.17,-0.40
  └─ Interest received,0.53,0.35,0.11,0.08,0.29,0.23,0.10,0.14,0.08
  └─ Other investing items,0.00,-0.47,0.25,-0.47,-0.19,0.18,-0.14,-1.08,1.18
Cash from Financing Activity,0.07,-1.59,-1.49,0.93,24.22,-12.52,-14.68,9.60,-2.50
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,11.96,0.00,0.00,19.75,0.00
  └─ Proceeds from borrowings,0.94,0.93,0.04,4.15,17.79,0.00,0.00,0.00,0.97
  └─ Repayment of borrowings,0.00,-0.82,-0.04,0.00,0.00,-5.36,-6.73,-3.68,-1.08
  └─ Interest paid fin,-0.87,-1.70,-1.49,-1.38,-3.22,-4.74,-5.53,-4.58,-1.35
  └─ Financial liabilities,0.00,0.00,0.00,-1.85,-2.31,-2.42,-2.42,-1.90,-1.05
Net Cash Flow,-0.21,-0.04,0.89,-1.30,-0.04,0.17,-0.45,0.11,1.81
  └─ Free Cash Flow,-0.81,1.67,2.02,-1.85,-24.36,12.28,14.27,-8.55,3.04
  └─ CFO/OP,48%,101%,111%,428%,42%,-1061%,666%,-25%,32%
